FirstName,LastName,BuildingNumber,StreetName,StreetType,City,Postcode,State,Ethnicity,AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Cohort
Brian,Martin,210,Johnson Wells,Cliff,South Cheryl,39321.0,LA,white,67,12.23095968827054,819.4742991141263,Standard,Credit card,Yes,TV Shows,Yes,TV,11.611405184888174,137.67529929459118,26,Sci-Fi,2.140819516439168,9,Male,2,Yes,No,2FGTFOO2DC,0,1-3-39321.0
Kirsty,Brown,129,Joseph Crescent,Radial,Port Jennifer,25001.0,KY,white,3,7.459366485213088,22.378099455639266,Basic,Credit card,Yes,Movies,Yes,Tablet,2.879338107886581,27.845781496106568,5,Fantasy,1.8674349188441253,8,Female,3,No,Yes,BKDFEY7YRQ,1,0-3-25001.0
Jose,Brooks,39693,Lee Village,Bridge,East Maryborough,47174.0,RI,white,78,13.567042151719244,1058.2292878341011,Premium,Mailed check,No,Movies,Yes,TV,29.879983196028483,97.1206382175655,46,Action,2.3212291956499085,0,Male,13,Yes,No,XOWS03L9JM,0,1-3-47174.0
Jonathan,Whitaker,7766,Debra Burg,Meadows,APO AE 79800,,,white,82,8.62406318183535,707.1731809104987,Premium,Bank transfer,Yes,Both,Yes,Mobile,17.771651869040095,131.64604860445996,1,Comedy,4.784671801592301,8,Female,24,No,Yes,MBVQUDZOH1,1,0-3-nan
Mx.,Julia,104,Meyers Dam,Haven,Yvonneton,14116.0,RI,white,19,12.154778674493947,230.94079481538503,Premium,Bank transfer,Yes,Both,Yes,Computer,12.14111766577104,39.41740692667598,12,Sci-Fi,1.4153128594812627,6,Female,20,No,Yes,7BJA09U4FP,1,0-3-14116.0
Kenneth,Blackburn,45719,Russell Station,Tunnel,Port Jordanton,73248.0,PW,white,19,18.15331013963045,344.91289265297854,Premium,Credit card,Yes,Both,Yes,Mobile,22.98369473416233,32.96067077052775,36,Fantasy,1.1371482196780105,4,Female,9,No,No,L1SZ0KHSN5,1,0-3-73248.0
Scott,Levy,800,Hunter Stravenue,Circles,North Anthony,96572.0,FL,white,49,6.569100710674776,321.885934823064,Standard,Mailed check,Yes,Movies,Yes,Tablet,26.2476811729733,14.951417783994517,13,Fantasy,2.4336443306669446,7,Male,22,Yes,Yes,VXY331RWXB,0,1-3-96572.0
Marian,Jenkins,752,Michael Brook,Forge,New Regina,51082.0,AS,white,35,8.66246578167189,303.1863023585162,Basic,Electronic check,No,TV Shows,Yes,Tablet,21.88135000774104,172.70984538061654,9,Drama,2.6606037553865804,7,Male,21,Yes,Yes,2R36OX4VL2,0,1-3-51082.0
Kathy,Hall,428,Hopkins Greens,Knolls,Lake Annville,10449.0,IN,white,114,14.561757738314377,1660.040382167839,Standard,Mailed check,Yes,Movies,No,TV,8.097466338007305,111.64348588569932,2,Fantasy,4.921768515323798,5,Male,7,No,Yes,D7HRCYYCL2,0,1-3-10449.0
Julian,Godfrey,273,Brittany Groves,Lights,Gatesburgh,16846.0,MA,white,67,5.422105101729279,363.28104181586167,Premium,Bank transfer,No,TV Shows,No,Computer,15.992747667853529,164.07973965531824,13,Fantasy,2.2696622984194184,1,Male,9,No,Yes,0YP44Q2NCY,0,1-3-16846.0
Jessica,Evans,52012,Chelsea Square,Stravenue,APO AA 42892,,,white,86,7.927388035969709,681.7553710933951,Basic,Electronic check,Yes,Both,No,TV,31.80318252097841,170.13483104135105,43,Sci-Fi,4.843434616862161,8,Male,24,No,No,ROJQRTNJ9Q,0,1-3-nan
Harry,Morrow,241,Bernard Meadow,Manors,Calvinville,59992.0,ME,white,39,17.451938451470223,680.6255996073387,Premium,Electronic check,No,TV Shows,No,Tablet,25.26675629658,175.82629650455564,1,Action,3.365339379215526,0,Male,14,Yes,Yes,8XMDZM9PJA,1,1-3-59992.0
Bryan,Carter,688,Brooke Route,Tunnel,West Jonathanland,54952.0,DE,white,92,5.6825463809930685,522.7942670513623,Standard,Bank transfer,No,TV Shows,No,Computer,21.76040203402416,156.7047577099627,33,Fantasy,4.246528255380284,3,Male,13,No,Yes,YLDRJA4F15,0,1-3-54952.0
Jacqueline,Cole,621,Beverly Plains,Mills,Lake Cynthiahaven,10786.0,OH,white,27,9.312856732808529,251.4471317858302,Standard,Mailed check,No,Both,Yes,Tablet,5.176546648154129,68.93857676861559,13,Comedy,3.9532594287803433,6,Female,7,Yes,Yes,E6JMJO3PSR,1,0-3-10786.0
Nicole,Ayala,30985,Jessica Plaza,Mountain,Lake Erik,25402.0,MD,hispanic,88,18.606877974741927,1637.4052617772895,Standard,Credit card,No,Both,No,Computer,23.07165542162391,56.321246655718525,15,Action,4.753418269034386,4,Male,23,No,Yes,X260F3YSJI,0,1-2-25402.0
Jake,Green,40781,Jennifer Crossing,Land,Juanmouth,70846.0,MH,white,19,8.030891410382512,152.58693679726773,Standard,Mailed check,No,Both,No,Mobile,33.7994177578304,79.26747505939646,39,Fantasy,3.153496680161242,8,Female,20,Yes,No,MKAMSQR3F9,0,0-3-70846.0
William,White,4056,Kimberly Ridges,Camp,East Robertfort,67589.0,AR,white,33,7.222768411347706,238.35135757447432,Standard,Mailed check,No,TV Shows,No,Mobile,8.696959129081028,111.29502479113148,14,Drama,1.4144542592385636,7,Female,16,Yes,Yes,6MEVY74FOZ,0,0-3-67589.0
Julian,Phillips,77199,Martin Vista,Point,Bentonfurt,34814.0,MN,white,59,10.372856743537508,611.998547868713,Premium,Bank transfer,Yes,Movies,No,TV,14.092849596241294,98.67459473701248,11,Drama,1.2553816593634752,4,Male,17,No,Yes,EHWWDZX9TJ,0,1-3-34814.0
Andrew,Gray,891,Jones Park,Landing,Anthonyland,41104.0,AZ,white,106,18.65316798874033,1977.2358068064748,Premium,Mailed check,Yes,Both,No,Computer,5.159203921928965,63.0622287722238,12,Action,1.7835970712118607,5,Female,21,No,Yes,83PSEZV4Y3,0,0-3-41104.0
Valerie,Harris,987,Perez Shore,Lane,Lake Bobbyshire,24640.0,WY,white,86,18.16079304026432,1561.8282014627316,Premium,Credit card,Yes,TV Shows,No,Tablet,14.978804519386106,127.60366135317686,9,Sci-Fi,1.6979734479465276,0,Female,22,No,No,D1G9U1QD42,0,0-3-24640.0
Kirsty,Pearce,800,George Loop,Harbor,South Miguel,64889.0,MT,white,97,17.22798947307842,1671.1149788886066,Standard,Credit card,Yes,Both,Yes,Mobile,37.474104952923625,41.56921897186484,44,Drama,3.2414945894480938,3,Female,18,No,Yes,XNK5X1OKTF,0,0-3-64889.0
Domhnall,Mccaul,832,Jonathan Station,Fork,North Desireemouth,57037.0,KS,white,90,17.729399129787094,1595.6459216808385,Premium,Bank transfer,No,Both,Yes,Tablet,22.79598008297572,149.6726431360987,11,Sci-Fi,3.86952231811068,0,Female,5,No,No,GMALYQDRBR,1,0-3-57037.0
Matthew,Foster,44495,Oconnor View,Meadow,North Kelsey,97523.0,VI,white,11,11.63022095553847,127.93243051092315,Basic,Credit card,Yes,Both,Yes,TV,14.10834564430782,143.3355679420971,17,Drama,3.5946224664387167,2,Male,0,No,Yes,LNVRVWLQPB,1,1-3-97523.0
Miss,Emma,88311,Patel Square,Knoll,Matthewberg,48527.0,ME,white,45,15.01127642460238,675.5074391071071,Premium,Credit card,Yes,Movies,Yes,Computer,2.445833723951913,153.94699671917553,13,Action,2.9867877408447447,2,Female,18,No,Yes,LDEL3LGHA6,0,0-3-48527.0
Roger,Garcia,8733,Mccarthy Island,Land,Isabeltown,40252.0,IL,hispanic,51,19.306628585415183,984.6380578561744,Premium,Credit card,No,Both,Yes,Mobile,13.758822650381948,5.481745087255881,41,Drama,2.242611466782184,1,Female,9,Yes,Yes,J4V2A3UYT7,0,0-2-40252.0
Luciana,Cimarosa,89624,Johnson Parks,Loop,South Shawn,11736.0,OR,white,101,5.004514649615429,505.4559796111584,Standard,Bank transfer,No,Movies,No,Computer,10.235415466873055,64.62469387236851,3,Action,2.050972590044699,8,Male,6,Yes,No,S9C6G7KTDU,0,1-3-11736.0
Cynthia,Lewis,306,Steven Stream,Brooks,South Christina,2272.0,CT,white,31,7.464127880840248,231.3879643060477,Premium,Bank transfer,No,TV Shows,Yes,Computer,3.121470050456184,105.47533335651642,9,Action,1.197488744934462,9,Male,15,Yes,No,GKMUILYASY,0,1-3-2272.0
Rhonda,Reeves,514,Barnes Ports,Ville,Lake Jasonview,49197.0,ME,white,20,10.42357243459223,208.4714486918446,Premium,Mailed check,No,Both,No,Tablet,15.875729604933367,47.190634678513234,42,Action,2.8547601494156205,4,Female,17,Yes,No,KETA0XCHAD,1,0-3-49197.0
Martyn,Berry,8005,Christopher Road,Points,DPO AA 25962,,,white,22,14.575722450271646,320.66589390597625,Premium,Mailed check,Yes,Both,No,Computer,1.7446048604834732,32.413545775297706,37,Comedy,1.2052330618995293,0,Male,22,Yes,Yes,RXGWWLA6QB,1,1-3-nan
Christy,Hanson,9799,Christian Dam,Estate,Jenniferhaven,23494.0,LA,white,73,15.969196232668008,1165.7513249847646,Basic,Bank transfer,No,Movies,No,TV,8.789077491139228,52.801652775076256,48,Action,4.10201583090373,3,Male,0,Yes,No,DLWNNLO4LF,0,1-3-23494.0
Bridget,Wells,47276,Choi Street,Fields,East Aaronmouth,27568.0,UT,white,39,18.06001082891589,704.3404223277198,Basic,Electronic check,No,TV Shows,Yes,Tablet,14.251301347542048,159.73869981605873,35,Drama,3.5725122709418367,5,Female,12,Yes,No,S8ITP7XD8S,0,0-3-27568.0
Kane,Costello-Lawless,348,Timothy Plaza,Cliffs,Monicaview,74278.0,ME,white,78,7.743654013539933,604.0050130561148,Premium,Mailed check,No,Both,Yes,TV,34.00468916654581,26.403467751042747,8,Comedy,3.2772436099832745,2,Male,14,Yes,Yes,CF9U143ZEK,0,1-3-74278.0
Miss,Lauren,93158,Orr Gardens,Grove,Lake Jamie,63216.0,VT,white,4,7.624789397137071,30.49915758854828,Premium,Electronic check,No,Both,No,Mobile,19.69342126304305,16.23801898880832,15,Comedy,2.259846465671445,1,Male,14,No,Yes,FRBMVS3715,1,1-3-63216.0
Dr,Daniel,472,Tiffany Fort,Brook,Crawfordside,92808.0,AR,white,92,18.28767830754879,1682.4664042944887,Standard,Mailed check,No,Both,No,TV,30.41067231202525,102.89488069231838,8,Action,4.461960414835736,3,Male,21,Yes,Yes,2KUFCRQGPQ,0,1-3-92808.0
Jessica,Washington,9332,Susan Isle,Rapids,South Joseville,32261.0,MS,black,11,19.478591165055043,214.26450281560548,Basic,Bank transfer,No,Movies,Yes,TV,36.659234417757176,91.7015481969506,24,Action,2.5524482314684795,1,Female,15,Yes,Yes,8LFWVE6Z32,0,0-1-32261.0
Mx.,Jeffrey,54,Padilla Light,Bypass,Jacksonstad,43651.0,MA,white,42,17.94797675177825,753.8150235746865,Premium,Bank transfer,No,Both,Yes,Tablet,28.436776465532287,68.51368044254319,22,Action,2.9467871779319026,0,Female,5,Yes,Yes,KXI34OHFF6,0,0-3-43651.0
Emily,Banks,16779,Ramos Hills,Camp,West Drewfurt,91874.0,OH,white,44,7.031203462485843,309.3729523493771,Basic,Bank transfer,No,TV Shows,No,Computer,12.861378528577236,119.21794289268816,6,Sci-Fi,1.932220122321863,9,Male,0,Yes,No,379X6O16IN,1,1-3-91874.0
Rosemary,Kelly,5526,Brenda Corners,Center,Mauricestad,18625.0,GA,white,53,14.537883428297809,770.5078216997838,Premium,Bank transfer,No,Movies,Yes,Computer,14.61328692891271,109.882789216238,33,Action,1.1515169645233474,0,Male,14,No,Yes,59U74748HW,1,1-3-18625.0
Michael,Hardin,171,Lopez Track,Hill,Mitchellberg,58365.0,MN,white,105,14.316688740943285,1503.2523177990447,Basic,Bank transfer,No,Both,No,Computer,2.391078117148425,51.55095081728155,10,Action,2.959485646933128,6,Female,18,Yes,No,916O9EJ26A,0,0-3-58365.0
Robert,Schroeder,4322,Douglas Greens,Drive,East Anthony,80673.0,MP,white,63,16.630909208208095,1047.74728011711,Basic,Bank transfer,Yes,Both,Yes,Computer,7.966853950663307,85.42620963116842,6,Fantasy,1.7799988891857392,6,Female,1,No,Yes,J3SPSSNQ65,1,0-3-80673.0
Xavier,Couture,8849,Williams Causeway,Mountain,East Charlotte,63022.0,PR,white,25,11.582808990086336,289.5702247521584,Standard,Mailed check,No,Movies,Yes,Tablet,16.85651262539701,148.88883123016728,30,Drama,2.854171913581406,8,Female,6,Yes,Yes,MRXNREE75B,0,0-3-63022.0
Ashley,Strickland,74822,Timothy Dale,Mount,South Krystalshire,21298.0,MI,white,80,13.649419934979464,1091.953594798357,Basic,Bank transfer,Yes,Both,No,Computer,33.851605809966664,132.79570942092687,32,Comedy,4.510894941176215,1,Female,18,No,No,0ZLH874UK1,0,0-3-21298.0
Miss,Catherine,963,Jordan Isle,Village,Hawkinsside,68201.0,MT,white,23,14.874805898712689,342.12053567039186,Standard,Credit card,No,Movies,No,Tablet,5.772299545314543,93.61972816883436,4,Action,2.217520725479062,9,Male,5,No,No,RZ7M90NOJ1,0,1-3-68201.0
Edward,Morgan-Wade,14625,Courtney Keys,Circle,East Richardview,43946.0,VI,white,81,11.929236954012572,966.2681932750183,Premium,Mailed check,No,Both,Yes,Computer,6.961582979177908,127.69631673259455,45,Action,4.055814772750424,8,Male,24,No,No,NFBOMGSAN5,0,1-3-43946.0
Devin,Cherry,755,Martin Place,Motorway,West Felicia,8044.0,DC,white,66,14.998633211615406,989.9097919666168,Basic,Bank transfer,No,Movies,No,Mobile,27.77998442871893,17.255643597200155,37,Fantasy,3.245635677033727,5,Female,9,Yes,No,9O7I1IMO4Z,0,0-3-8044.0
Samantha,Richards,738,Theresa Rapid,Tunnel,APO AE 01961,,,white,54,11.603006182095854,626.5623338331761,Basic,Mailed check,No,Both,Yes,Computer,11.067204308388495,40.96828948811197,34,Drama,4.480405716911554,9,Male,23,Yes,Yes,RU7LB3K72C,0,1-3-nan
Dennis,Baker,6435,Ian Court,Mountains,APO AE 65350,,,white,118,17.64191545478187,2081.7460236642605,Premium,Bank transfer,No,TV Shows,No,Tablet,36.84588862164998,28.37413676744105,26,Drama,4.436036827814394,2,Female,7,No,Yes,GAR90ZQEZ2,0,0-3-nan
Gabrielle,Ryder,2788,Turner Village,Hills,DPO AA 78527,,,white,74,5.347505138327955,395.7153802362687,Premium,Mailed check,Yes,Movies,Yes,Computer,11.579519405096628,121.39132086942035,34,Fantasy,2.255570858123821,5,Female,14,No,Yes,BN94XPMAR3,1,0-3-nan
Brandon,Harrell,44153,Whitney Streets,Fords,South Johnborough,41734.0,WI,white,69,12.483572979620533,861.3665355938167,Standard,Mailed check,No,TV Shows,Yes,Mobile,9.988420048472614,163.85726501390755,12,Sci-Fi,3.074376575453865,5,Male,6,Yes,No,C6CV2L9T5Y,1,1-3-41734.0
Donald,Khan,3820,Price Cape,Tunnel,Nicolefort,25319.0,KY,asian,2,14.655420571932492,29.310841143864984,Premium,Mailed check,No,TV Shows,Yes,Tablet,39.40017357381158,149.4087218705319,39,Drama,4.194630077225428,4,Male,3,Yes,Yes,A4TE9SQJU4,0,1-0-25319.0
Sam,Maclean,60,Clark Ridge,Mountain,APO AP 69396,,,white,110,17.397932988983516,1913.7726287881867,Basic,Credit card,Yes,Both,Yes,Mobile,33.02682151548243,49.18777085016376,31,Sci-Fi,3.7114454318524777,1,Male,6,No,No,0WIUIH9VGR,0,1-3-nan
Ryan,Diaz,737,Jessica Glen,Port,Singletonfort,55031.0,SC,hispanic,12,15.018014217285108,180.2161706074213,Premium,Bank transfer,No,Movies,No,Computer,3.4992468316091707,163.1137231910558,14,Fantasy,1.963528181530814,6,Female,4,No,No,5S5NS9PQ24,0,0-2-55031.0
Russell,Johnson,440,Johnson Glen,Haven,Ricardohaven,92181.0,KY,white,37,7.6834574396181505,284.2879252658716,Premium,Mailed check,Yes,Both,No,Tablet,4.387929605392072,34.233028566734745,23,Action,1.7906064643268698,3,Female,10,Yes,Yes,QV41OUXZU5,0,0-3-92181.0
Miss,Brooke,84980,Ellis Run,Creek,Lake Savannahport,11255.0,VI,white,93,17.999643212967683,1673.9668188059943,Premium,Electronic check,Yes,TV Shows,Yes,TV,31.150004006489684,10.06242296478519,44,Action,4.620519795314098,9,Female,8,No,Yes,08X9YLP8NS,0,0-3-11255.0
Kevin,Tucker,9379,Medina Overpass,Walks,Peterberg,91262.0,GU,white,9,14.081744061277732,126.7356965514996,Basic,Bank transfer,Yes,TV Shows,Yes,Mobile,39.93979502232415,20.15029993112364,26,Drama,2.2270596574728527,5,Male,7,Yes,No,5ZE2G2UJZT,1,1-3-91262.0
Martin,Dalton,3663,Jeremy Ridge,Corner,Baileyshire,95971.0,DE,white,55,13.433862186125904,738.8624202369248,Basic,Electronic check,Yes,TV Shows,No,Computer,33.02306627555062,104.31747803642412,33,Sci-Fi,1.641486436415843,0,Male,1,No,No,ZUXNHF0657,0,1-3-95971.0
Kelsey,Garrett,3674,Parker Path,Forks,APO AE 22265,,,white,78,15.869547519860824,1237.824706549144,Basic,Electronic check,Yes,TV Shows,Yes,Mobile,14.832725520964576,174.5550191537414,45,Comedy,2.8548162491374205,0,Female,19,Yes,Yes,OQWVUQ34JF,0,0-3-nan
Zaira,Opizzi,6018,Garcia Valley,Valley,Williamsmouth,27049.0,PW,white,75,18.62093876001195,1396.5704070008962,Premium,Electronic check,No,Both,No,Mobile,23.53005357936113,72.61172955744416,38,Drama,2.077300368218365,8,Female,6,No,Yes,K33G94EDNZ,0,0-3-27049.0
Miguel,Shepard,22319,Rush Road,Throughway,West Jeffrey,16137.0,IA,white,97,11.946500264487884,1158.810525655325,Basic,Bank transfer,No,Both,Yes,TV,29.145510331947296,12.249434512052812,41,Sci-Fi,3.0528584420587777,8,Male,1,No,No,P9KGRCO4YA,0,1-3-16137.0
Stephanie,Campbell,64570,Castro Junctions,Alley,West Kevinside,3003.0,VA,white,47,18.59749591783316,874.0823081381584,Premium,Electronic check,No,TV Shows,No,TV,13.318699194551424,17.476122119875797,13,Sci-Fi,4.722521228417056,6,Female,4,Yes,Yes,A2VD1ZZA1U,0,0-3-3003.0
Amy,Gutierrez,19576,Smith Extensions,Prairie,Leonardville,14503.0,MT,hispanic,43,9.813739099544843,421.9907812804283,Premium,Credit card,No,Movies,No,Tablet,12.81926008674441,56.13164592910038,36,Action,3.4248250299448744,3,Female,14,Yes,Yes,M0US1TCJ6C,0,0-2-14503.0
Eric,Smith,25025,Christopher Square,Isle,Patriciachester,82504.0,AR,white,20,8.873692044531367,177.47384089062734,Basic,Electronic check,Yes,Movies,Yes,Mobile,29.608395880648235,126.32224551653331,49,Comedy,3.0281134053224537,7,Female,23,No,No,BAAOBKJ12N,0,0-3-82504.0
Dr.,Tanya,828,Powell Mountain,Isle,West Wayne,40402.0,GA,white,22,6.852823991975966,150.76212782347125,Standard,Credit card,No,TV Shows,Yes,Mobile,23.173589109474744,24.077144194212845,48,Action,2.510488995827294,6,Male,19,No,Yes,8EJ54TZRN3,0,1-3-40402.0
Kristen,Moody,10241,Holt Trail,Points,North Mark,90209.0,LA,white,67,8.679930853256693,581.5553671681984,Standard,Credit card,Yes,Both,Yes,Mobile,21.61198015961528,90.31990602476368,33,Sci-Fi,4.256445303661621,1,Male,13,No,No,ZW1W7XE3XJ,0,1-3-90209.0
Dr,Terry,32797,Douglas Lock,Mountain,Adamshaven,55971.0,WA,white,46,19.274866965885217,886.64388043072,Basic,Credit card,Yes,Movies,Yes,TV,39.668752031858425,109.63154261896344,37,Sci-Fi,1.3831913999121417,8,Male,17,No,No,H4HN19DZ42,0,1-3-55971.0
Larry,Burns,952,Morales Loaf,Key,Angelaport,56426.0,IL,white,119,9.419344712105982,1120.9020207406118,Premium,Credit card,No,Both,Yes,Computer,4.840470371214604,148.97018944487863,15,Drama,1.8843685511974644,5,Male,24,Yes,Yes,PVJ7M6X47H,0,1-3-56426.0
Pénélope,Lavigne,23,Dustin Glens,Station,Rebeccaland,41661.0,HI,white,36,6.819574974934118,245.50469909762825,Premium,Mailed check,Yes,TV Shows,Yes,Tablet,10.876036970203716,72.69317877119433,43,Comedy,2.746225397051765,1,Male,24,No,Yes,4KUSGIYI3S,1,1-3-41661.0
Alejandro,Ortiz,2932,Davis Islands,Extension,Lake Vickie,31677.0,DE,hispanic,39,19.35118704188737,754.6962946336075,Basic,Bank transfer,No,Both,Yes,Tablet,3.2879827720299244,17.622734783895414,38,Action,3.3770802568519485,6,Female,18,No,Yes,QF3BC7N2NY,0,0-2-31677.0
Anita,Snyder,95609,Nicole Extensions,Prairie,Lake Jeffrey,48713.0,UT,white,32,7.43160497707275,237.811359266328,Standard,Bank transfer,Yes,TV Shows,No,Tablet,22.41099054543397,175.4416642760638,4,Fantasy,3.4601096491758714,4,Male,15,Yes,No,6WYG8DZMAQ,0,1-3-48713.0
David,York,63268,Perez Mountain,Fields,DPO AP 78872,,,white,48,17.485036807623043,839.281766765906,Premium,Electronic check,No,Movies,Yes,Computer,1.3168956888537184,106.33858224114891,8,Sci-Fi,1.1536189698593566,0,Male,19,Yes,No,IMAEBOZ7PO,1,1-3-nan
