FirstName,LastName,BuildingNumber,StreetName,StreetType,City,Postcode,State,Ethnicity,AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Cohort
Christina,Greer,7888,Michael Turnpike,Loop,Alvarezland,36314.0,ND,white,85,15.678825089946336,1332.7001326454383,Premium,Credit card,Yes,Movies,Yes,Tablet,1.4251787369758964,136.42999850534943,8,Fantasy,2.6452550410802247,3,Male,13,Yes,Yes,KHXBOP2TNJ,0,1-3-36314.0
Kimberly,Henry,27847,Ward Groves,Heights,APO AE 20078,,,white,56,11.144474490982752,624.090571495034,Standard,Electronic check,No,Both,No,Tablet,37.61927581200984,170.9018029535088,48,Sci-Fi,4.63606397315227,1,Female,0,No,No,5IWRFW23JS,0,0-3-nan
Roger,Krause,941,Yvette Plaza,Locks,Karinaport,41128.0,WV,white,119,14.559503933642958,1732.580968103512,Basic,Bank transfer,No,Both,No,TV,29.77437060585869,94.82374188315188,26,Comedy,1.1889369390914233,4,Male,7,No,No,5YM69F10WK,0,1-3-41128.0
Rebecca,Stevenson-Poole,97733,Harris Canyon,Fields,West Alan,88729.0,MI,white,55,14.360546623102174,789.8300642706196,Basic,Mailed check,No,Movies,Yes,TV,32.54225151570547,74.62641558591987,33,Sci-Fi,2.1526778521041767,1,Female,20,No,No,LC78LD30LB,0,0-3-88729.0
Glenda,Mullins,8967,Nicholas Mews,Village,Melissashire,85391.0,ID,white,92,6.705989360341588,616.9510211514262,Premium,Electronic check,No,TV Shows,Yes,Computer,28.05756091752208,123.33030041807316,31,Sci-Fi,4.244355387405888,4,Female,12,No,Yes,ETORU105TG,0,0-3-85391.0
Charles,Garcia,858,Annette Point,Forks,West Jennifer,59044.0,CT,hispanic,33,13.331552675662032,439.941238296847,Basic,Credit card,Yes,Movies,Yes,Computer,4.889045985029795,99.53456733930314,39,Comedy,2.3641396390356006,3,Female,5,No,Yes,NQ3N8JZ51F,0,0-2-59044.0
Amy,Hudson,41217,Clarke Coves,Light,West Matthewview,57272.0,NY,white,40,17.64827499507821,705.9309998031284,Premium,Bank transfer,No,Movies,Yes,TV,2.7000645976294417,38.11909824893614,10,Drama,4.061095473059984,3,Male,17,No,No,YKVJGGZ8UZ,1,1-3-57272.0
Joseph,Fields,78610,Benson Green,Curve,Garciamouth,44807.0,KY,white,14,6.526691745942458,91.3736844431944,Basic,Bank transfer,No,TV Shows,No,TV,6.136276436427067,25.1835220389454,7,Comedy,4.413317589353267,6,Female,16,No,Yes,A20DZXMNAM,0,0-3-44807.0
Matthew,Oconnor,91,John Keys,River,Thomasmouth,28626.0,AL,white,22,19.47763583773525,428.5079884301754,Basic,Bank transfer,Yes,Both,No,TV,24.433576759752025,30.782777826179707,31,Comedy,3.8130487962018713,9,Male,22,No,No,KO8AVL16EI,0,1-3-28626.0
Carol,Thomas,6488,Johnny Hollow,Knoll,South Gabrielle,20294.0,NV,white,59,11.25265745916032,663.9067900904589,Premium,Mailed check,No,Movies,No,Mobile,35.213715935609,155.1849850144213,43,Fantasy,2.75971788843911,9,Female,5,Yes,Yes,59V1273RYV,0,0-3-20294.0
Justin,Rice,8531,Erin Rapid,Underpass,Allisontown,91283.0,AR,white,73,14.461070620217754,1055.658155275896,Premium,Electronic check,Yes,TV Shows,Yes,Tablet,36.76821057623512,44.36732916030976,6,Action,1.6354831941494736,3,Male,5,No,Yes,04X1LSIZG2,0,1-3-91283.0
Timothy,Norton,56883,Brown Square,Square,Bassburgh,86283.0,IL,white,85,17.096535627619303,1453.205528347641,Standard,Electronic check,Yes,TV Shows,Yes,TV,3.4761081449250786,67.89398219102182,23,Fantasy,1.4753053048483866,7,Male,4,No,No,PKZGFBSGV1,0,1-3-86283.0
Kenneth,Howard,17415,Carson Canyon,Inlet,Lake Ronald,55031.0,TN,white,31,19.784829043816707,613.329700358318,Basic,Bank transfer,Yes,Movies,No,Mobile,14.079027084143068,12.118039759006052,23,Fantasy,3.8160634415295775,1,Female,16,No,No,KTUWPE3ZDJ,1,0-3-55031.0
John,Morris,145,Barnes Forge,Curve,Dodsonberg,96996.0,FM,white,6,17.00859631006208,102.05157786037248,Premium,Bank transfer,Yes,TV Shows,No,TV,5.023797854659903,6.777318279715933,11,Fantasy,1.4560974977701924,9,Female,19,No,No,XJGIP1KTWM,1,0-3-96996.0
Omar,Maginn-Thornton,243,Doyle Isle,Shore,Lake Arthur,29893.0,NC,white,116,12.641789576917068,1466.44759092238,Standard,Credit card,Yes,Movies,Yes,Tablet,31.329525647493,124.77563539254712,20,Drama,4.452617317018385,2,Female,10,Yes,Yes,QWRDGQLXBO,0,0-3-29893.0
Valerie,Arias,62417,Barber Parkways,Center,West Adam,48645.0,AL,hispanic,34,6.252320177780571,212.57888604453944,Premium,Mailed check,Yes,Both,Yes,TV,11.948490768298107,60.62916979441147,12,Drama,3.306591491398009,1,Male,10,No,Yes,79SUCHTHIE,0,1-2-48645.0
Jacob,Barrera,666,Lopez Burgs,Fork,West Omar,84976.0,TX,hispanic,12,18.7284128971567,224.7409547658804,Premium,Credit card,Yes,Both,No,Tablet,36.412109085610176,146.75507500746244,6,Sci-Fi,4.323722143865684,1,Female,8,Yes,Yes,QIL68FG0PD,0,0-2-84976.0
Jeff,Decker,66705,Hickman Port,Cape,Hopkinsfurt,28069.0,TX,white,81,11.42477273743376,925.4065917321346,Basic,Bank transfer,No,Both,No,TV,28.89371218861549,34.94151808660196,22,Fantasy,1.773491184058972,3,Male,23,Yes,No,0DH6106S3X,1,1-3-28069.0
Tracey,Davidson,239,David Motorway,Turnpike,North Charles,14542.0,SC,white,38,11.151694341564362,423.76438497944577,Premium,Credit card,Yes,Both,No,TV,12.28926915825982,142.66250477024593,38,Drama,1.328363766442616,5,Female,19,No,No,IF29S55RW0,0,0-3-14542.0
Molly,White,7496,David Isle,Village,West Brian,44953.0,GU,white,80,19.359263705838504,1548.7410964670803,Premium,Mailed check,Yes,Movies,Yes,Computer,39.47744949205117,79.40558976741825,8,Comedy,2.790690956521632,2,Female,5,No,Yes,N7OEZUU43I,0,0-3-44953.0
Natalie,Delgado,536,Le Fields,Isle,Lake Sarahview,3450.0,CO,hispanic,1,5.763367854627964,5.763367854627964,Standard,Credit card,No,Movies,No,Mobile,6.652832604727957,93.7440845361889,23,Action,4.2348964362915495,9,Female,13,Yes,No,K1OASYTX6M,0,0-2-3450.0
Lisa,Mcintosh,732,Shah Club,Plaza,APO AA 18547,,,white,48,15.283794288476363,733.6221258468654,Premium,Bank transfer,Yes,Both,Yes,Tablet,1.59770850453053,155.09454037334643,45,Comedy,3.6134505475171217,2,Male,1,No,No,P2O60ZS8DE,0,1-3-nan
Carolyn,Medina,967,Murray Turnpike,Rest,North James,48366.0,VI,hispanic,74,10.442492487248806,772.7444440564117,Basic,Electronic check,No,Movies,No,Computer,30.34698974192264,35.13243457311768,6,Fantasy,1.7107430013736369,9,Female,12,No,No,ARRS6QXHUP,0,0-2-48366.0
Ashley,Hatfield,2516,Turner Shore,Radial,Markview,19745.0,KS,white,67,8.483365544770491,568.3854914996228,Basic,Credit card,Yes,TV Shows,Yes,Tablet,7.114297473653852,141.8114889008942,44,Fantasy,2.597345972351966,7,Male,19,No,Yes,CFEVE8SUDY,0,1-3-19745.0
Kenneth,Walker,8641,Castro Mountain,Manor,Knightton,56740.0,TN,white,92,10.510515346455286,966.9674118738862,Standard,Bank transfer,Yes,TV Shows,Yes,Mobile,23.57610148004734,92.45799688076448,41,Sci-Fi,2.05529830507385,4,Male,21,Yes,Yes,QWCQWQD3H0,0,1-3-56740.0
Mark,Blackwell,88463,Darryl Brook,Skyway,Port Pamelamouth,54893.0,KY,white,13,7.007015610060563,91.09120293078732,Basic,Credit card,Yes,Movies,Yes,Mobile,17.117141655832636,103.25910454127234,46,Drama,4.98979902113509,5,Male,13,No,No,KKC8EEYTHK,0,1-3-54893.0
César,Zelaya,835,Rich Club,Overpass,Lake David,40890.0,PA,hispanic,30,8.523253823192832,255.6976146957849,Standard,Credit card,No,Movies,No,Mobile,2.4507346218545103,139.17557951122052,40,Sci-Fi,3.9019143374829617,9,Male,13,Yes,No,VPQ92FYCKF,0,1-2-40890.0
David,Black,948,Levy Brooks,Parkways,Curtisview,92284.0,PR,white,98,6.753536474728094,661.8465745233532,Premium,Bank transfer,Yes,TV Shows,No,Mobile,38.282605026021415,138.22294848923514,10,Fantasy,2.79916590095109,0,Female,20,No,Yes,BN5BYBCFX0,0,0-3-92284.0
Gabriel,Montgomery,102,Arias Ferry,Manor,Brewerborough,82357.0,PW,white,98,14.43283682623004,1414.4180089705435,Premium,Mailed check,No,TV Shows,No,Mobile,26.440134116835715,149.4416397041761,42,Comedy,1.0059826813264117,2,Female,19,No,Yes,IOHK2AA5VS,0,0-3-82357.0
Daniel,Leach,651,Yolanda Mills,Dam,Melissamouth,73504.0,TX,white,33,15.277277257458,504.15014949611407,Basic,Mailed check,No,TV Shows,No,Mobile,21.096772920135603,135.01319932460186,35,Sci-Fi,1.10411878839877,5,Female,0,Yes,No,2R33617J5U,0,0-3-73504.0
Garrett,Crawford,3357,David Knoll,Motorway,North Erikburgh,84958.0,NE,white,23,19.55895105884958,449.85587435354034,Standard,Credit card,Yes,Movies,Yes,Computer,27.390596073811984,109.01357591014596,36,Action,2.971821256143807,9,Male,22,No,Yes,L8PRK350EV,0,1-3-84958.0
Adrienne,Hess,41,Gamble Rue,Fork,Port Kathleen,58340.0,MI,white,6,6.952602773654595,41.71561664192757,Basic,Bank transfer,No,TV Shows,Yes,Computer,30.69829380791847,149.31968113068152,15,Sci-Fi,2.217128261619199,7,Male,4,No,Yes,A400GYJHI6,0,1-3-58340.0
Dr.,Erin,763,Sara Lock,Trace,Ericville,15211.0,RI,white,77,6.145974689702834,473.24005110711823,Basic,Mailed check,No,Both,No,Mobile,28.44325519200016,120.47708000710064,17,Comedy,4.861694211533487,9,Female,7,No,Yes,NRSXD1U147,0,0-3-15211.0
Wayne,Shepherd-Watts,354,Green Wall,Manor,North Nicolemouth,55159.0,CA,black,94,12.02642019202326,1130.4834980501864,Basic,Mailed check,Yes,Movies,Yes,Mobile,5.166446117109596,63.90106466188082,28,Sci-Fi,4.188537310728909,9,Male,16,No,No,CWC9YRWDA0,1,1-1-55159.0
Amber,Ashley,1977,Christopher Inlet,Bridge,Morriston,10646.0,KY,white,94,17.598195535289292,1654.2303803171935,Basic,Electronic check,No,Movies,Yes,TV,16.69097193921983,170.12589307515694,25,Action,3.618160129015287,4,Female,21,Yes,Yes,DMZ7DGBIZK,0,0-3-10646.0
Daniel,Sinclair,2825,Johnson Motorway,Pines,Lake Mike,64355.0,HI,white,98,14.475817815255567,1418.630145895046,Basic,Bank transfer,Yes,Both,Yes,TV,3.5273125936804792,98.98081741678382,4,Comedy,1.8348852421144324,9,Male,5,Yes,No,URGK9VW52K,0,1-3-64355.0
Shlok,Khalsa,865,Robinson Motorway,Bypass,North Darrell,25339.0,MS,white,2,11.733134115928465,23.46626823185693,Premium,Electronic check,No,TV Shows,Yes,TV,13.254000718813916,73.45987518603259,16,Fantasy,4.795950898386804,8,Female,0,No,No,RYD17W5QX4,1,0-3-25339.0
Cassidy,Bell,73176,Crystal Villages,Tunnel,FPO AP 27693,,,white,61,17.24435837193393,1051.9058606879698,Standard,Mailed check,Yes,TV Shows,No,Tablet,38.91321653647592,156.3392325411885,5,Action,4.248090210008552,2,Male,2,No,Yes,GHD5A70LIB,0,1-3-nan
Kelly,Kennedy-Begum,512,Joseph Courts,Brooks,North Davidfort,46038.0,VT,white,50,10.66220221136544,533.1101105682719,Standard,Credit card,No,TV Shows,No,Tablet,20.001397176878307,12.79815376911376,5,Drama,4.351500276456154,6,Female,7,Yes,Yes,LXRFZUJT2O,0,0-3-46038.0
Jason,Reed,64033,Edwards Mount,Bypass,APO AP 72234,,,white,79,12.907239571375824,1019.67192613869,Standard,Bank transfer,Yes,Both,No,Mobile,16.349787732342136,13.631184980925058,22,Comedy,3.800260016880893,5,Female,7,No,Yes,QDSMZ988OG,0,0-3-nan
Anne,Greene,2560,Maria Creek,Skyway,APO AA 55851,,,white,57,9.026030346095926,514.4837297274678,Standard,Credit card,No,TV Shows,No,Computer,29.858175874882555,38.73373735816531,43,Drama,1.709379144918434,6,Female,16,No,No,TE5BTBZ5KM,0,0-3-nan
Christina,Barnett,6370,Lambert Village,Points,Snydertown,25522.0,AZ,white,58,14.078697046928768,816.5644287218686,Premium,Electronic check,No,Both,No,Tablet,7.652457679290397,133.63143853715806,26,Action,3.083486254356344,4,Male,7,No,No,KQZ7J7O759,0,1-3-25522.0
Diane,Wright,50620,Odonnell Lodge,Causeway,FPO AE 02502,,,white,33,10.345332187284232,341.3959621803796,Basic,Electronic check,Yes,Movies,Yes,Mobile,11.248103077294196,168.7242449801714,44,Drama,1.2117738261612292,8,Male,0,Yes,No,PT3Q0B9PCW,0,1-3-nan
Timothy,Valdez,6267,Jared Port,Shoal,North Gabrielle,37001.0,MO,hispanic,12,6.196663224846413,74.35995869815696,Standard,Credit card,Yes,Movies,Yes,Mobile,14.834297033294238,87.49371196634819,43,Action,1.4142149924601095,0,Male,19,No,No,XZ1I8KFIOT,0,1-2-37001.0
Elizabeth,Davis,1276,Bowman Port,Stream,Harveyport,96164.0,AR,white,73,9.531347357766094,695.7883571169249,Standard,Mailed check,No,Both,No,Tablet,19.43695520272001,11.690072113679516,41,Action,4.543645747468757,1,Male,21,Yes,Yes,XOHMJB7X7D,0,1-3-96164.0
Olga,Raurica,296,John Canyon,Motorway,Browntown,65198.0,VA,white,116,6.755757429274025,783.667861795787,Premium,Credit card,Yes,Both,Yes,TV,37.43462742404928,17.33777441658532,10,Comedy,2.542780216671217,6,Male,23,Yes,Yes,STK4DYA0R0,0,1-3-65198.0
Terri,Travis,658,Mitchell Grove,Corner,Toddton,13915.0,DC,white,32,12.68412277291054,405.8919287331373,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,12.037766460316387,56.14984441242935,24,Sci-Fi,4.137620037662998,6,Female,23,Yes,Yes,0FL1RM172W,1,0-3-13915.0
