FirstName,LastName,BuildingNumber,StreetName,StreetType,City,Postcode,State,Ethnicity,AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Cohort
Ashley,Castillo,1349,Smith Via,Loaf,Williemouth,54819.0,OR,hispanic,74,5.768136103654669,426.84207167044553,Basic,Credit card,No,TV Shows,No,Tablet,5.091249586261561,131.95670056306918,19,Drama,3.875156710551535,2,Male,5,Yes,No,GTXR2FD2DL,0,1-2-54819.0
Raquel,Espartaco,869,Nicholas Cliff,Circles,East Bradley,78498.0,NY,hispanic,89,6.9336909726628,617.0984965669892,Standard,Credit card,Yes,TV Shows,No,Computer,18.42243495505007,170.35212864299498,25,Fantasy,3.0572831678964376,1,Female,5,No,No,SNRUH2KH2S,0,0-2-78498.0
Dawn,Bishop,839,Shelley Roads,Well,APO AA 38210,,,white,119,18.78587989179485,2235.5197071235866,Premium,Bank transfer,Yes,TV Shows,No,TV,30.5426258326738,49.38940295575224,28,Drama,4.728629947271934,3,Male,21,No,Yes,XCKGT8235Y,1,1-3-nan
Henry,Rivas,10450,Webb Forges,Mews,North Richardberg,98384.0,FL,hispanic,88,8.05777754392194,709.0844238651307,Standard,Bank transfer,Yes,TV Shows,No,Computer,4.521363599818437,43.03326708444841,18,Comedy,1.6043957394416792,0,Female,18,No,No,LBK5F50TO9,0,0-2-98384.0
Gwendolyn,Kane,950,Melinda Forge,Haven,DPO AP 38698,,,white,12,19.603446871543127,235.2413624585176,Premium,Credit card,Yes,Both,No,TV,12.57389528730553,89.76832906213905,7,Sci-Fi,2.630204551128902,7,Female,1,Yes,Yes,CGWYRA1ATN,0,0-3-nan
Susanna,O'Donovan,78219,Roberts Courts,Ville,Port Maryside,59112.0,ND,white,61,13.747924652181329,838.6234037830609,Basic,Mailed check,No,TV Shows,Yes,Mobile,16.501275663928407,41.95200633626935,29,Comedy,1.5359397294622932,7,Female,17,No,Yes,HM439Z0LL9,1,0-3-59112.0
Lisa,Shaffer,4330,Brock Shore,Key,Lake Ericaland,74974.0,CO,white,51,13.520305761292953,689.5355938259406,Premium,Mailed check,No,TV Shows,Yes,Computer,38.69593463620132,48.32338871508925,35,Fantasy,2.815527670267102,4,Male,2,Yes,No,W4QOBRO98G,0,1-3-74974.0
Jennifer,Gomez,34357,Klein Cliffs,Radial,East Hannahchester,23284.0,AS,hispanic,22,6.76058849251012,148.73294683522263,Basic,Credit card,Yes,Both,No,Computer,30.84538173791949,14.34457720423547,37,Comedy,4.777479115915202,5,Female,2,No,Yes,1IL7L4FTPX,0,0-2-23284.0
Lisa,Patterson,34730,Smith Drive,Hills,Crystalfort,11255.0,PR,white,52,15.496229130982602,805.8039148110953,Premium,Mailed check,Yes,TV Shows,No,Tablet,4.543306645402528,59.47738286995779,30,Drama,2.261768351863882,8,Male,22,No,Yes,6QRPBTB032,0,1-3-11255.0
Graciela,Germán,34,Rose Fort,Camp,Bryantton,31634.0,MA,white,57,12.072585141958829,688.1373530916532,Basic,Mailed check,No,TV Shows,No,Tablet,13.996200905072934,23.29106394609363,28,Action,4.644714873753701,6,Male,0,Yes,No,X6WZ99GUPL,0,1-3-31634.0
Alyssa,Larson,6989,Patrick Island,Locks,Fieldsmouth,47811.0,VA,white,82,14.447237387084227,1184.6734657409067,Standard,Mailed check,No,TV Shows,Yes,Tablet,1.1875565549609806,87.62340630627769,2,Fantasy,1.051211517283726,2,Female,5,No,Yes,8BBJS84QGJ,0,0-3-47811.0
James,Crawford,99331,Richard Garden,Pike,South Leemouth,19359.0,AS,white,85,16.263983631828406,1382.4386087054145,Premium,Electronic check,No,TV Shows,Yes,TV,19.55165388707908,60.14071226429908,46,Drama,4.431753702018822,9,Female,6,Yes,No,85FNX06TDZ,0,0-3-19359.0
Mauricio,Segura,4602,Black Neck,Vista,APO AA 10619,,,hispanic,94,18.973339836232256,1783.493944605832,Premium,Electronic check,No,TV Shows,No,Mobile,2.581526213899757,100.3310220211538,20,Comedy,4.677009243282058,6,Male,17,Yes,No,RGHRU4FU39,0,1-2-nan
Mx.,Diane,745,Marshall Springs,Squares,New Stevenfort,53139.0,CA,white,116,11.161966403783447,1294.78810283888,Basic,Bank transfer,No,TV Shows,No,Computer,20.86480720322545,171.49599287955115,33,Drama,3.038454746827388,1,Male,19,No,Yes,1KW65YJ06I,0,1-3-53139.0
Kim,Palmer,370,Winters Court,Loop,North Julieburgh,59185.0,MO,white,101,18.93501126113445,1912.43613737458,Premium,Mailed check,No,TV Shows,Yes,Mobile,6.959312934562758,162.0350582352524,42,Drama,1.642460652373961,0,Male,12,No,Yes,ZQXWRQ9BOQ,0,1-3-59185.0
Manuel,Rocío,9899,April Plain,Stravenue,Port Amanda,58807.0,DC,white,27,15.897627110036897,429.2359319709962,Premium,Bank transfer,Yes,TV Shows,Yes,TV,39.12342255857539,106.60842406607443,19,Fantasy,2.015760100841819,6,Male,11,No,Yes,N21RPFR0GK,0,1-3-58807.0
Shawn,Mccoy,2641,Taylor Village,Springs,Lindsayhaven,19134.0,MT,white,30,8.959805702591854,268.7941710777556,Standard,Bank transfer,No,TV Shows,No,TV,4.079175963075295,83.44234936609887,48,Fantasy,3.857613925028553,9,Male,8,Yes,Yes,ATVCQUNYGQ,1,1-3-19134.0
Stephanie,Carr,839,Daniel Road,Way,DPO AE 80801,,,white,4,7.4138975783745185,29.65559031349808,Basic,Credit card,Yes,Movies,Yes,TV,21.62533822207404,49.6365076004174,41,Comedy,1.6205805760680936,3,Male,18,No,No,PD8W6HIPO3,1,1-3-nan
Ana,Torres,7166,Susan Extensions,Harbors,West Kathleen,24092.0,DE,hispanic,11,16.24203314590819,178.6623646049901,Standard,Electronic check,No,Movies,No,TV,21.77191310250172,152.8019649020188,25,Drama,2.8419031398386805,3,Male,20,Yes,No,L0KMOYXZMM,0,1-2-24092.0
Jennifer,Odonnell,56113,Hannah Pine,Way,East Joseph,11317.0,FL,white,94,6.207372511031096,583.493016036923,Premium,Mailed check,Yes,Movies,No,Mobile,7.648464760188256,139.91998484414373,26,Drama,3.5823967592433963,1,Male,8,No,Yes,UILLKMMGO2,0,1-3-11317.0
Courtney,Cox,88,Susan Locks,Unions,Bakerport,21307.0,MA,white,11,6.320690556226889,69.52759611849578,Basic,Bank transfer,Yes,Both,No,Mobile,17.51374689586407,169.51737028446297,13,Sci-Fi,3.910185048145215,6,Female,3,No,No,DB4T2DEEJY,0,0-3-21307.0
Tiffany,Mcmillan,830,Robin Street,Meadow,New Rebeccachester,98369.0,PR,white,56,16.215738880855817,908.0813773279258,Basic,Electronic check,Yes,Movies,No,Mobile,19.749631685331696,115.4589269155218,12,Action,4.834563357802186,6,Male,8,Yes,Yes,ZFCIMZJ4M4,1,1-3-98369.0
Esperanza,Cristobal,181,Jeremiah Port,Ville,Lisaview,79782.0,MO,white,67,16.726025541864914,1120.6437113049492,Premium,Credit card,Yes,Both,No,Mobile,25.67073993811882,160.0793584978957,43,Sci-Fi,1.217621636850466,4,Female,1,Yes,No,07TTH0J7F1,1,0-3-79782.0
Miguel,Lomeli,6280,Christopher Burgs,Well,APO AP 88011,,,white,22,12.459805324677948,274.11571714291483,Basic,Electronic check,No,TV Shows,No,Computer,9.900848169916364,98.85049192554256,41,Action,1.3394338670884411,2,Male,18,No,No,NLGQV13U9T,0,1-3-nan
Monica,Marshall,54812,Schultz Lodge,Estate,New Tiffanyview,35522.0,WI,white,64,5.853526624225121,374.6257039504077,Premium,Credit card,No,Movies,No,TV,14.04086927080161,44.81695356291051,6,Drama,4.777492477071735,5,Female,12,No,No,FIDXSF1KBO,0,0-3-35522.0
James,Ware,1276,Thomas Course,Tunnel,Allenview,32346.0,RI,white,48,15.600171986574656,748.8082553555835,Standard,Mailed check,Yes,Both,No,TV,37.827064002477925,109.9584542612398,7,Action,3.174504104241039,9,Female,9,No,No,9YIL4GVBJV,0,0-3-32346.0
Eric,Wood,6322,Samuel Keys,Hills,Deniseberg,29001.0,UT,white,61,14.781774072958727,901.6882184504824,Premium,Credit card,Yes,TV Shows,No,Mobile,26.08937346366893,74.76827750534684,17,Drama,1.0140057190146532,5,Male,8,No,No,P758T0Z4NM,0,1-3-29001.0
Lesley,Smart,2107,Huynh View,Ferry,South Mariahstad,19774.0,VI,white,66,19.74587796033248,1303.2279453819438,Basic,Bank transfer,No,TV Shows,No,Mobile,23.905043280819665,118.354020132099,49,Drama,3.681058043909085,1,Male,8,Yes,No,CGBCFPCZJE,0,1-3-19774.0
Melissa,Schultz,44428,Williams Falls,Wells,New Mckenzieburgh,94939.0,WI,white,28,19.76588991972214,553.4449177522199,Standard,Electronic check,Yes,Both,Yes,Computer,12.473275998575389,36.98565204540128,33,Sci-Fi,1.1726224288905307,4,Male,6,Yes,No,PD73UVAHXL,1,1-3-94939.0
Jonathan,Toolis,4166,Wesley Highway,Pine,Scottborough,6115.0,RI,white,12,12.586496160259513,151.03795392311412,Standard,Mailed check,No,Both,Yes,Tablet,13.90465487389978,25.422708070985703,36,Action,3.535971219887733,3,Male,10,Yes,Yes,HS6O5DMMGU,0,1-3-6115.0
Sarunporn,Pothanun,5383,Brian Drive,Island,Port Briannaton,30808.0,PA,asian,89,18.819885811757672,1674.9698372464327,Premium,Credit card,No,Both,No,Tablet,16.199579614378862,89.87640841802407,14,Comedy,2.225712136995289,1,Female,21,Yes,No,S5GUV2FQO8,0,0-0-30808.0
Debra,Ferrell,6196,Alexander Mount,Ville,Howardmouth,99074.0,ID,white,80,15.89474142361966,1271.5793138895729,Premium,Electronic check,No,Movies,Yes,Tablet,18.84151576247021,174.41576921692976,1,Comedy,1.5971224728413935,2,Male,7,No,Yes,T5XSRFV9JB,0,1-3-99074.0
Teresa,Stevens,937,Victoria Mission,Rue,Leeville,45682.0,SC,white,15,17.444127124479834,261.6619068671975,Standard,Credit card,No,TV Shows,Yes,Mobile,23.553461536955748,17.360181108774455,32,Drama,1.368597296108102,4,Female,24,No,Yes,2PYDRD7ZM3,0,0-3-45682.0
Sole,Alboni,558,Shelly Terrace,Mount,APO AP 07616,,,white,52,10.759374656868255,559.4874821571493,Basic,Mailed check,Yes,Movies,No,Mobile,16.799120557237227,166.12751424057916,19,Action,1.8771920216255065,3,Male,23,Yes,Yes,ZH2AMUE54O,0,1-3-nan
Jeanne,Benson,8825,Brian Forks,Plaza,West Danielmouth,23095.0,AL,white,108,16.90749931394411,1826.009925905964,Basic,Electronic check,No,Both,Yes,TV,36.01200122915045,128.38128164480057,6,Sci-Fi,4.5140813153131205,1,Female,21,No,No,ZRVO9MU92E,0,0-3-23095.0
Cynthia,Nixon,60349,Tate Rapids,Key,Lake Laura,32044.0,UT,white,88,14.118830798633208,1242.4571102797222,Standard,Bank transfer,No,TV Shows,No,TV,33.7088743770572,88.22589452525301,45,Action,2.668133050451389,3,Female,8,Yes,Yes,0DPM0ZGRWG,0,0-3-32044.0
Lisa,Lane,6466,Barrett Parkways,Ridge,APO AE 38755,,,white,111,8.653173667640516,960.5022771080972,Basic,Credit card,No,Movies,No,Computer,33.93132642071726,48.9060431095356,20,Sci-Fi,1.0788120794132432,4,Female,6,No,Yes,ZYOFY058NF,0,0-3-nan
Kristine,Weaver,1098,Heather Canyon,Expressway,East Devin,16644.0,TN,white,12,15.648121004034897,187.77745204841875,Premium,Bank transfer,No,Both,No,Tablet,4.933941664097701,109.8626666162352,41,Fantasy,3.729959490524153,4,Male,15,No,No,CDOS9UF8B9,1,1-3-16644.0
Elizabeth,Brady,914,Phillips Stream,Station,Teresamouth,48234.0,MN,white,79,7.508069659408646,593.137503093283,Standard,Bank transfer,No,Both,Yes,Computer,7.537471244446414,21.16321456104785,40,Sci-Fi,4.682852891107672,1,Male,3,No,No,9OBDIX00A5,0,1-3-48234.0
Ronald,Powell,90148,Lowe Circles,Forges,Port Desiree,70047.0,WV,white,13,15.03080133496753,195.40041735457788,Standard,Credit card,No,TV Shows,No,TV,37.30296185716951,55.21531770139771,3,Comedy,1.80904563699012,7,Male,15,No,Yes,YNKZAZV817,0,1-3-70047.0
Stephanie,Rose,69165,Mark Cove,Roads,East Kaitlyn,10512.0,AL,white,79,12.539527359846252,990.622661427854,Basic,Mailed check,Yes,Movies,No,Mobile,14.931008515194884,28.44429220398531,0,Sci-Fi,3.2984877708607536,5,Female,23,No,No,Q3VVNYL4VO,1,0-3-10512.0
Jason,Smith,110,Michael Turnpike,Extensions,West Charles,31086.0,IL,white,63,15.48559903945162,975.592739485452,Standard,Mailed check,No,Both,No,TV,4.20291569336138,9.312548616955487,27,Action,3.020457435566468,0,Female,20,No,Yes,LE6LLXFBQ7,0,0-3-31086.0
Sante,Rinaldi,587,Mary Mall,Ford,Haroldville,46972.0,WY,white,99,5.866915229031442,580.8246076741128,Premium,Electronic check,No,Movies,Yes,Mobile,30.762259780297214,14.964327794593958,45,Action,3.588519815994639,5,Male,15,Yes,Yes,6M3OZ3875G,0,1-3-46972.0
Mary,Ward,43752,Perry Skyway,Turnpike,Christopherstad,16794.0,PW,white,83,5.917841853762296,491.1808738622705,Standard,Mailed check,Yes,Movies,Yes,Computer,21.37851285462575,19.046805935433028,41,Drama,2.7430135356031804,4,Male,1,Yes,Yes,ROXFL9KCOO,0,1-3-16794.0
Charles,Carlson,306,Steven Passage,Port,East Stevenstad,1396.0,KS,white,53,9.383439899773109,497.3223146879748,Basic,Mailed check,No,Both,No,Mobile,15.371158435349528,133.17086086256344,41,Drama,2.021892440638992,7,Male,22,No,No,IWWLKTO8CY,0,1-3-1396.0
Joanne,Martin,50773,Mitchell Center,Harbors,Floresville,82507.0,AZ,white,107,19.875684212308656,2126.698210717026,Basic,Electronic check,No,TV Shows,Yes,Tablet,7.451352954992122,122.72630078321806,39,Action,3.494248392232796,7,Female,3,No,Yes,ADHQNGB2RF,0,0-3-82507.0
Michael,Marron,94934,Robertson Land,Heights,Lake Thomastown,1663.0,MH,white,89,13.13049607865674,1168.6141510004495,Standard,Mailed check,No,Both,No,Mobile,22.57604651393045,63.89758967404003,48,Comedy,1.438502913281022,4,Female,22,Yes,No,D8NRZNAH74,0,0-3-1663.0
Ashley,Carpenter,99781,Kathleen Lodge,View,South Megan,50299.0,AS,white,67,8.584314119855767,575.1490460303364,Standard,Credit card,Yes,Movies,Yes,Computer,18.31732979432728,168.54513963741007,22,Drama,3.831802242677268,4,Female,4,Yes,No,JZ1PXMZS5U,0,0-3-50299.0
Pascual,Villegas,5550,Hood Squares,Stream,New Stacey,2078.0,NH,hispanic,43,16.736859699045645,719.6849670589628,Basic,Electronic check,No,Both,No,Computer,30.489853996245056,72.14100283752039,18,Fantasy,3.8960519263049584,3,Male,15,No,Yes,4M9QE8SA10,0,1-2-2078.0
Jaime,Barrett,7528,Zachary Freeway,Spring,Brittanybury,71715.0,WI,white,45,10.935679979650756,492.105599084284,Basic,Bank transfer,Yes,TV Shows,No,Tablet,33.12640441000722,110.879286529071,16,Fantasy,4.046020388050957,3,Female,6,No,Yes,ZA67KQV7UD,1,0-3-71715.0
Natalie,Dodd,2778,Jennifer Shoals,Green,APO AP 35144,,,white,61,7.058282492136835,430.5552320203469,Basic,Credit card,No,TV Shows,No,Tablet,35.060928429435485,32.05977090449704,43,Fantasy,3.0448756416042704,0,Male,21,No,Yes,X18FH9NHAM,0,1-3-nan
Rebecca,Lynn,95068,Carrillo Pike,Villages,North Erinmouth,35688.0,PA,white,60,14.304557150469211,858.2734290281527,Premium,Credit card,Yes,TV Shows,Yes,Computer,8.64522848190719,142.27245400479205,8,Fantasy,3.029544347565954,5,Female,13,Yes,Yes,U6P5YFM48W,0,0-3-35688.0
Heather,Harrington,83483,Frost Points,Parkways,North Olivia,55712.0,MD,white,90,5.666791007624605,510.0111906862144,Basic,Credit card,Yes,Both,No,Mobile,39.26549800957215,169.26883629263725,17,Comedy,2.0781840920647845,7,Female,8,No,No,WJF1QA0SWE,0,0-3-55712.0
Laura,Flowers,1192,Bush Greens,Green,East Melanieside,78118.0,MS,white,118,12.795494070214415,1509.8683002853013,Basic,Electronic check,Yes,TV Shows,Yes,TV,35.08104557992378,128.18099514532065,24,Action,3.4738818986559905,9,Female,10,Yes,Yes,704N8PFA6E,0,0-3-78118.0
Gregory,Jackson,703,Pamela Locks,Road,Richardton,35366.0,PR,black,58,5.815904351307583,337.3224523758398,Standard,Credit card,Yes,Both,Yes,TV,19.57495207546357,5.858449944889964,38,Sci-Fi,1.0640838378580937,4,Female,24,No,Yes,G9M72R7Q0G,0,0-1-35366.0
Rhonda,Bailey,8939,Donald Shores,Causeway,New Stephenland,98797.0,IN,white,3,19.456081384051785,58.36824415215536,Standard,Electronic check,Yes,TV Shows,No,TV,21.783954866179187,73.69375979865356,9,Sci-Fi,4.524299145717623,6,Female,16,No,No,H6X6M7CKNP,1,0-3-98797.0
Todd,Richardson,55927,Howard Viaduct,Station,Lake Lawrenceside,74019.0,TX,white,103,12.400294421455223,1277.230325409888,Premium,Credit card,Yes,Movies,No,Mobile,33.90225202965258,115.91988681464802,18,Comedy,1.9316329153937768,7,Male,22,Yes,No,11RRIUX69V,0,1-3-74019.0
Hiran,Yogi,94156,Calvin Gardens,Station,Garyville,55622.0,MH,white,5,13.404432726592882,67.0221636329644,Basic,Bank transfer,Yes,TV Shows,No,Tablet,31.10333173726295,178.0048198146047,0,Sci-Fi,3.7138214786160417,8,Male,9,Yes,Yes,7J9XAV00Z6,0,1-3-55622.0
June,Jones-Tomlinson,97613,Dennis Village,Spur,Adamview,48570.0,MN,black,117,19.78129662023168,2314.411704567107,Premium,Mailed check,No,Both,No,Tablet,8.537231734878109,170.72903988179084,2,Fantasy,3.2773241901596166,5,Male,13,Yes,No,PF69KSFWNG,0,1-1-48570.0
Cheryl,Trevino,93497,Lozano Shore,Landing,Thomasburgh,58189.0,NJ,hispanic,68,6.507002551534441,442.476173504342,Standard,Mailed check,Yes,Both,No,Tablet,35.03477847924127,26.188092592243617,39,Action,1.738915162343516,1,Male,3,No,Yes,FGQXF277SO,0,1-2-58189.0
