FirstName,LastName,BuildingNumber,StreetName,StreetType,City,Postcode,State,Ethnicity,AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Cohort
Scott,Kim,794,Wright Station,Motorway,Lake Tara,51204.0,TN,asian,114,18.32362967432661,2088.8937828732337,Premium,Mailed check,No,TV Shows,No,Computer,17.64275535547585,138.62859985236722,18,Comedy,3.676324316629982,1,Male,5,Yes,No,V1LEGCSV61,0,1-0-51204.0
Alexander,Vargas,79339,Martin Hollow,Tunnel,East Brenda,52658.0,IA,hispanic,3,16.27163454193701,48.81490362581104,Standard,Electronic check,No,Both,Yes,Tablet,9.697393965606082,146.4353366821819,20,Fantasy,2.5622921439780844,1,Male,8,Yes,No,G9E6VT02F2,0,1-2-52658.0
Robert,Martinez,8005,Jennifer Wall,Plains,Lake Edwardville,12296.0,AL,hispanic,64,7.749443668867789,495.9643948075385,Basic,Mailed check,Yes,TV Shows,No,Tablet,28.063868027061684,100.75712206299836,30,Action,3.772572259785989,7,Female,18,No,No,QFP5ALFKJ5,0,0-2-12296.0
Emily,Jones,62146,Smith Manors,Alley,Lisashire,68326.0,IN,white,43,6.209336482010727,267.00146872646127,Premium,Bank transfer,No,Movies,No,Computer,37.09894877484163,60.156480113315865,49,Action,1.8020521984224929,0,Male,14,Yes,Yes,AFQ6J0GIKW,0,1-3-68326.0
Dr.,Caragh,7,Angela Highway,Street,FPO AE 59075,,,white,98,7.589783534945488,743.7987864246578,Basic,Electronic check,No,Both,No,Tablet,37.66544593851443,81.92043810356535,26,Fantasy,1.4927424906308873,0,Male,8,No,Yes,IQNESR4W65,0,1-3-nan
Adriana,Ginese,15723,Paul Alley,Corner,New Ashley,82258.0,LA,white,47,16.692975172058706,784.5698330867592,Standard,Electronic check,Yes,Movies,No,Tablet,14.546934053409135,115.2245652583668,15,Sci-Fi,1.5815824589080163,0,Female,14,No,Yes,CYDG3XHJL5,0,0-3-82258.0
Mtro.,Mariana,14884,Kendra Valley,Falls,Port Peggybury,92353.0,GU,white,11,14.665401736032011,161.31941909635214,Basic,Mailed check,Yes,TV Shows,No,Tablet,23.512284969029672,141.76319808050695,6,Drama,2.098734918785244,2,Male,18,No,Yes,9AOQ4N9USH,0,1-3-92353.0
Elizabeth,Mckinney,8227,Craig Squares,Meadows,DPO AA 08102,,,white,50,14.66691987287056,733.345993643528,Standard,Electronic check,Yes,Both,Yes,TV,1.380826355480672,11.16162413196752,41,Action,2.1586550912044418,1,Male,21,No,Yes,5UI82C6VRJ,0,1-3-nan
John,Baker,85450,Matthew Stream,Hills,Reynoldsfurt,52286.0,CO,white,5,5.973689886719167,29.868449433595835,Premium,Bank transfer,Yes,Movies,No,Computer,4.5377473318757175,86.36942284610515,3,Action,3.058036474053842,1,Male,20,Yes,Yes,UC0MYPRYFA,0,1-3-52286.0
Randy,Wright,4243,Oconnell Spring,Wall,Youngfort,36279.0,SC,white,63,5.129317397621034,323.14699605012515,Standard,Credit card,Yes,TV Shows,No,Mobile,10.111008293708176,26.41789632454416,26,Sci-Fi,1.8501059095727368,8,Male,23,Yes,No,APZ5ZCNRJ6,0,1-3-36279.0
Nichole,Carlson,708,Victoria Cliff,Plaza,Lake Alexandramouth,3110.0,PW,white,55,9.058008292481052,498.19045608645786,Basic,Bank transfer,Yes,Movies,No,TV,25.497398592043176,157.8042942022483,6,Fantasy,4.388683951317884,0,Female,23,No,Yes,RS3L4B72GS,1,0-3-3110.0
James,Kelly,695,Jacqueline Park,Lights,DPO AP 46562,,,white,32,16.5934076038958,530.9890433246655,Standard,Credit card,Yes,Movies,No,Tablet,30.81821935834796,34.47840831354698,30,Drama,4.050343389351954,6,Male,14,Yes,No,4IC5FY36WN,0,1-3-nan
James,Cooper,61365,Garcia Mountain,Underpass,Davidport,64879.0,OR,white,84,12.521606666235822,1051.814959963809,Premium,Electronic check,No,Both,Yes,TV,29.010206991911232,135.79661552519292,26,Comedy,4.270915403622547,3,Male,15,No,No,8AT4EB5BEI,0,1-3-64879.0
Brittany,Nelson,230,Shannon Overpass,Vista,Robinsonport,96135.0,NJ,white,16,13.416269721792515,214.66031554868027,Basic,Electronic check,No,Movies,No,Tablet,26.232894102211954,137.2118963627177,18,Sci-Fi,2.88906789962728,9,Male,1,Yes,No,LF7OY42MX2,0,1-3-96135.0
Angela,Dodson,94741,Evans Well,Rest,South Mary,90848.0,LA,hispanic,80,6.085243130022216,486.8194504017773,Standard,Electronic check,No,Movies,No,Mobile,24.706868468392305,9.65103282870199,1,Sci-Fi,1.3571867002615905,1,Male,13,No,No,RIYS405VWP,0,1-2-90848.0
Bryan,Clarke,29,Wells Manors,Lake,Annberg,70155.0,NM,hispanic,116,5.602708949220162,649.9142381095388,Standard,Mailed check,Yes,Movies,No,Computer,34.00386044546272,159.75327706988847,7,Action,1.365711734828067,2,Female,24,No,No,ZXUTUGPHXN,0,0-2-70155.0
Jackson,Bradford,49001,Christopher Brooks,Flats,Port Richard,36645.0,VA,white,33,11.442519484523263,377.60314298926767,Standard,Bank transfer,No,Movies,No,Mobile,4.233972389875618,49.75166281177919,37,Drama,4.624824987526029,8,Male,20,No,Yes,ZAH21WJ7I5,0,1-3-36645.0
Rose,Schultz,6428,Marilyn Plain,Loaf,Scottshire,31233.0,IA,white,86,18.065235614124056,1553.6102628146689,Basic,Bank transfer,No,Movies,No,Mobile,1.1003931506884594,40.02781129281712,37,Sci-Fi,1.5208738502810075,5,Male,20,No,No,SKIPVJW9GF,1,1-3-31233.0
April,Martinez,8735,Webster Bridge,Views,West Rodneyburgh,14060.0,FL,hispanic,52,18.579499357620143,966.1339665962474,Premium,Credit card,No,Both,Yes,Mobile,6.194389063279333,41.55045014920286,37,Drama,3.7696396043857954,4,Male,15,No,No,G7BY7HWBAT,0,1-2-14060.0
Rebecca,Herrera,33418,Pamela Rapid,Ridges,Christinaton,33783.0,TX,white,77,10.838203631731355,834.5416796433145,Premium,Credit card,Yes,Movies,No,Computer,31.315945567047773,81.48450669585941,25,Fantasy,1.6715970933475477,2,Male,17,Yes,No,HEK8JQ4OAF,0,1-3-33783.0
Micheal,Gutierrez,732,Mary Fork,Roads,Robinsonmouth,43292.0,ME,hispanic,4,6.544695789178995,26.17878315671598,Basic,Credit card,Yes,TV Shows,No,Tablet,29.88272294063952,53.65109285477983,49,Action,2.237979893303267,2,Female,1,Yes,No,9TA6QTX26R,0,0-2-43292.0
Michelle,Lee,855,Long Manors,Inlet,West Meganstad,92792.0,OK,white,91,17.533025416089764,1595.5053128641684,Basic,Credit card,No,Both,Yes,TV,30.36726408985677,118.91586104856124,22,Sci-Fi,4.102214914648948,5,Male,1,No,Yes,0S04IIMLPU,0,1-3-92792.0
Lindsey,Graham,4918,Denise Shoal,Glens,North David,78617.0,NH,white,119,15.382382385529894,1830.5035038780568,Basic,Credit card,Yes,Movies,Yes,Mobile,28.56309513726348,164.36019389875477,43,Comedy,4.202157253446064,6,Female,23,No,No,474FQGXSSS,0,0-3-78617.0
Giuseppina,Borghese,52215,Kathryn Branch,Street,Perrymouth,10283.0,VI,white,77,15.189883297848835,1169.6210139343605,Basic,Electronic check,No,Both,No,Tablet,21.25997073501856,75.46747810139193,13,Drama,1.816507308551714,5,Female,21,No,Yes,ZSMLODNR2W,1,0-3-10283.0
Bruce,Gonzales,74151,Ellis Landing,Pike,Garcialand,7758.0,IA,white,63,10.899447967215709,686.6652219345896,Premium,Electronic check,Yes,Movies,No,Mobile,12.831926661549415,101.45411808880893,17,Comedy,4.385937019904361,8,Male,13,Yes,No,53JF2WKJIV,0,1-3-7758.0
Jacqueline,Odom,70787,Gina Crossroad,Burg,Lake Meganstad,36398.0,PW,white,72,12.612660752994897,908.1115742156326,Basic,Mailed check,No,Both,Yes,TV,25.572919538862088,6.795851487684755,40,Action,2.0674904560374534,4,Female,13,No,No,TQ751DMGVZ,0,0-3-36398.0
Casey,Mendoza,299,Joel Manors,Stravenue,New Teresa,86736.0,UT,hispanic,94,17.484219614839525,1643.5166437949154,Standard,Credit card,Yes,TV Shows,Yes,Tablet,8.659166034731992,153.54848760936576,41,Sci-Fi,1.7149767124976596,8,Female,9,Yes,Yes,ZSXRMDMJE7,0,0-2-86736.0
Denis,Payne,6701,Howard Club,Port,Matthewborough,34618.0,NV,white,99,18.93402119072147,1874.4680978814256,Premium,Credit card,Yes,Both,No,Computer,18.04907833979256,116.69039703527592,12,Drama,2.9389426907786103,0,Male,7,Yes,Yes,ZH24UKNORT,0,1-3-34618.0
Kirk,McCumisky-O'Leary,726,Vanessa Harbor,Road,New Jamestown,29338.0,NM,white,40,15.687987803444102,627.5195121377641,Premium,Bank transfer,No,TV Shows,No,Mobile,13.037169607579129,16.56465324890398,7,Sci-Fi,3.5177709339783965,3,Male,3,No,Yes,APWEFK9DO1,0,1-3-29338.0
Darius,Lee,639,Thompson Gardens,Unions,Lake Victorhaven,84575.0,WY,white,60,16.757797771829473,1005.4678663097684,Basic,Mailed check,No,Movies,No,Computer,29.638149080139044,39.72523425289145,8,Sci-Fi,3.9710629339096335,2,Female,18,No,Yes,GE07ASO3L7,1,0-3-84575.0
Dr,Carolyn,1624,Nicole Square,Circle,West Elizabethchester,35232.0,TN,white,105,9.62161175055639,1010.269233808421,Standard,Bank transfer,Yes,Movies,Yes,TV,16.962458603486688,91.5815245106653,2,Sci-Fi,2.2429937475626285,8,Female,8,No,No,IUJ959RT7N,0,0-3-35232.0
Dr,Rosemary,60181,Richardson Street,Rapid,Jeffreyshire,10943.0,DE,asian,54,7.241327982520556,391.03171105611,Premium,Credit card,Yes,Both,No,Tablet,1.864065667772084,176.55903981740076,4,Sci-Fi,1.6580430673369877,4,Female,23,No,No,KRU59JPAO5,0,0-0-10943.0
Matthew,Kennedy,88818,Scott Course,Cliff,Allenchester,73998.0,ID,hispanic,34,15.852217314548067,538.9753886946343,Premium,Electronic check,No,Movies,Yes,TV,20.2096833149855,21.417678107119283,1,Drama,2.16796133237976,8,Male,11,Yes,Yes,XC86R5KRDH,0,1-2-73998.0
Domenico,Carnera,25237,Tiffany Squares,River,Lake Kellyfort,64634.0,NM,white,67,17.343998039616256,1162.0478686542892,Basic,Electronic check,Yes,Both,Yes,Tablet,25.10731430596465,132.0242132836484,43,Comedy,1.26270129224129,1,Female,0,No,Yes,Z8KMJRM1CU,0,0-3-64634.0
Carmen,Barela,928,Jennifer Streets,Ways,Patriciaview,54222.0,DC,white,80,5.893835835917034,471.5068668733628,Standard,Bank transfer,No,TV Shows,No,Mobile,25.18958544271066,64.11379865620128,26,Sci-Fi,2.6847817769482543,5,Male,13,Yes,No,D8OBZFOJ20,0,1-3-54222.0
Ashley,Wilson,595,Thompson Grove,Road,Masonborough,37055.0,AL,white,49,16.97733277071839,831.8893057652011,Standard,Credit card,No,Both,No,Mobile,5.857146428851305,112.82791738990078,35,Action,2.332239504664952,9,Female,13,Yes,No,ZIWZ9VIF9R,1,0-3-37055.0
Mia,McCafferty,31,Christina Rue,Rapid,New Roberto,61210.0,VA,white,100,19.12207173977591,1912.207173977591,Basic,Credit card,No,Both,No,Tablet,17.789911794135428,40.20396741302566,43,Fantasy,2.938201067545883,9,Female,10,Yes,No,7G07SZV00O,0,0-3-61210.0
Stuart,Staunton,9792,Adkins Ridges,Pine,Carmenberg,70459.0,PR,hispanic,52,9.599541078673884,499.17613609104194,Basic,Mailed check,No,TV Shows,Yes,Computer,25.117567250255103,66.88438070391899,23,Drama,1.270178901093519,4,Female,18,Yes,Yes,AXVZVFEO9Z,0,0-2-70459.0
Karen,Porter,172,Mendoza Causeway,Bridge,West Meganton,57774.0,MD,hispanic,6,8.598390694143472,51.59034416486083,Basic,Mailed check,No,Movies,Yes,TV,37.78174862368486,56.09571067859954,25,Comedy,3.1012665872722973,7,Female,19,Yes,No,H73CKQDGBX,0,0-2-57774.0
Joshua,Nguyen,4722,Mitchell Knolls,Greens,Lake Shawnland,86186.0,AZ,white,43,6.081440424826152,261.5019382675245,Standard,Bank transfer,No,Both,Yes,TV,7.2067879484232575,17.385625125943733,16,Sci-Fi,3.5999103751464183,6,Male,9,No,Yes,OFE39L1PAJ,1,1-3-86186.0
Dwayne,Nelson,467,Amy Port,Divide,Port Richardchester,84654.0,RI,white,20,9.089082264023467,181.7816452804693,Premium,Electronic check,Yes,Movies,Yes,Tablet,19.749296175300543,10.67549650812472,34,Sci-Fi,3.6857867151362287,6,Female,3,No,Yes,BUT408ZXP5,0,0-3-84654.0
Eloisa,Guerrero,8649,Savage Lakes,Burgs,Port Crystalberg,18540.0,ND,black,54,8.169732421778034,441.1655507760138,Standard,Credit card,Yes,Movies,No,Mobile,3.0822919716831096,173.33035003269666,25,Drama,3.9455057117470576,1,Female,2,Yes,Yes,424G8C6X6R,0,0-1-18540.0
Tony,Burnett,83590,Page Coves,Plaza,Nancyfurt,39831.0,MS,white,97,13.037334988981486,1264.6214939312042,Basic,Credit card,Yes,Movies,No,Computer,5.960772883143443,44.61746300987793,37,Drama,3.56214691803029,1,Male,10,Yes,Yes,EFGOHHZKKG,0,1-3-39831.0
Alice,Kent,47,Linda Stream,River,APO AE 16319,,,white,24,19.26218252346665,462.2923805631996,Premium,Mailed check,No,Movies,No,Mobile,2.9759454777424112,78.62136747000038,7,Sci-Fi,1.346912176482772,6,Male,10,Yes,No,3TG335ZFHE,0,1-3-nan
Alan,Horne,50103,Richards Expressway,Groves,Nicholasmouth,37860.0,AZ,white,24,8.072241074094974,193.73378577827933,Standard,Mailed check,No,Movies,Yes,Computer,16.15773585700382,143.98562474186315,29,Action,3.376746342135815,6,Male,19,No,Yes,EZ1ET4UOO9,0,1-3-37860.0
April,Henderson,2000,Mary Burg,Meadow,Heidihaven,60906.0,MO,white,53,15.031346331557163,796.6613555725296,Premium,Electronic check,No,Both,No,Mobile,2.9418795273539544,130.330748475335,19,Fantasy,1.6893374839244113,1,Female,9,No,No,5CX8P7YHQ3,0,0-3-60906.0
Pamela,Glass,261,Monica Plaza,Alley,Geoffreyburgh,57273.0,OH,white,82,17.35608569917113,1423.1990273320323,Premium,Bank transfer,No,Movies,Yes,Computer,1.9043371126299096,85.64900311563042,40,Sci-Fi,2.0028539845951947,4,Female,7,No,No,STW5JX2CA8,1,0-3-57273.0
Jason,Garcia,11474,Christine Isle,Motorway,FPO AE 84475,,,white,18,12.08832312920426,217.58981632567665,Basic,Credit card,Yes,TV Shows,Yes,Tablet,20.08356722699981,158.10579061333712,35,Comedy,2.7063312833654107,9,Male,19,No,No,K36V1VFRO3,0,1-3-nan
William,Santana,78260,Miller Route,Cliffs,East Jefferyberg,30705.0,MP,hispanic,24,17.714675963724233,425.1522231293816,Basic,Mailed check,No,Movies,Yes,Mobile,15.457894251407271,26.513996207512303,31,Drama,3.5605175127688944,6,Male,0,Yes,No,TORD6CGAZA,0,1-2-30705.0
Lic.,María,63,Shelby Union,Radial,Lake Ericaland,23595.0,ME,white,97,5.349986672436656,518.9487072263556,Premium,Credit card,No,Movies,No,Mobile,19.306328160372253,74.76633472521493,34,Fantasy,1.3126375121019822,5,Female,13,No,Yes,NAZAJPUIRB,0,0-3-23595.0
Alicia,Kinney,98387,Shannon Burgs,Squares,Frazierview,7084.0,DE,white,8,18.821216557619067,150.56973246095254,Standard,Bank transfer,Yes,Both,Yes,Mobile,4.71726494420022,105.66368620088367,11,Sci-Fi,3.1227932704299244,4,Male,5,No,Yes,TI1BGPTBUX,1,1-3-7084.0
Lauren,Perkins,8463,Sandra Knolls,Orchard,Baileyborough,36736.0,NJ,black,29,17.662727268471087,512.2190907856616,Standard,Electronic check,Yes,TV Shows,No,Tablet,29.714402912460542,82.01953272550857,9,Sci-Fi,1.3037851160831475,8,Male,10,No,Yes,V8IGSV1OLZ,1,1-1-36736.0
Connor,Williams,233,Alexandra Greens,Locks,Karenmouth,82982.0,TX,hispanic,9,16.510281549604354,148.59253394643918,Basic,Electronic check,No,Movies,No,Tablet,10.684420194580506,58.50123528999607,26,Fantasy,3.879340212530384,0,Male,15,No,Yes,IZJOI3JBW8,1,1-2-82982.0
Claudia,Kim,4767,Bradford Prairie,Loaf,Pinedaview,94650.0,CO,white,101,9.381522833332347,947.533806166567,Premium,Electronic check,No,Movies,Yes,Mobile,13.269944639180231,81.87868305053043,29,Fantasy,3.3486347449205947,7,Female,8,Yes,Yes,4CUJ4FX0KZ,0,0-3-94650.0
Eric,Young,27576,Chase Brooks,Isle,Zacharyville,12778.0,TN,hispanic,30,17.227936822028813,516.8381046608644,Premium,Credit card,Yes,Both,Yes,TV,22.426646813661687,5.022406537597725,42,Sci-Fi,1.916174728901503,2,Female,11,Yes,Yes,PQJUBUOSPD,0,0-2-12778.0
Monica,Gilbert,7384,Jeffrey Isle,Mission,Grahamview,97138.0,RI,white,74,7.276108175145929,538.4320049607987,Standard,Electronic check,Yes,Movies,Yes,Tablet,12.277054825458706,62.69018539587373,5,Comedy,1.2653583997146174,1,Male,21,Yes,Yes,DUUGGRDKV3,0,1-3-97138.0
Daniel,Hudson,90646,Sarah Terrace,Rue,Lake Charles,30517.0,GA,white,17,12.991975343608416,220.86358084134304,Standard,Electronic check,No,TV Shows,No,TV,28.41930544366709,85.55808224923186,47,Drama,3.934362028423044,5,Female,13,No,No,JZAZMWEJ82,0,0-3-30517.0
Robin,Elliott,1084,Taylor Skyway,Mall,South Vincent,1315.0,DC,white,69,10.250998011405128,707.3188627869538,Premium,Mailed check,No,TV Shows,Yes,Mobile,35.60245739655804,137.74671696841915,36,Drama,1.9375996223508407,9,Male,9,Yes,Yes,1G2JPHAAE8,0,1-3-1315.0
Christopher,Simmons,62895,Jerry Dam,Stream,Port Aaronmouth,83052.0,VT,white,61,7.38425888080543,450.4397917291312,Standard,Electronic check,Yes,Both,Yes,Computer,27.875011724560583,120.99499710869222,49,Drama,1.0096189514578668,3,Male,0,No,No,RVYTO7IMBV,0,1-3-83052.0
Richard,Eaton,220,Erika Fords,Forge,North Josephhaven,82069.0,GA,white,8,11.240420285285907,89.92336228228726,Basic,Bank transfer,No,TV Shows,Yes,Mobile,18.7269631615002,163.21481882828644,1,Action,3.18758914181504,1,Male,15,Yes,No,R83Q4RW4WJ,1,1-3-82069.0
Caridad,Guerra,697,Joseph Loop,Way,Lake Christopherbury,32778.0,KS,white,65,7.891644986028468,512.9569240918504,Standard,Electronic check,No,Movies,No,Tablet,1.0721579709981244,150.7642407250663,39,Action,2.816882759929976,5,Female,1,Yes,Yes,SAIQLZC7AH,0,0-3-32778.0
John,Johnson,302,Curry Ports,Tunnel,Lake Patriciafort,7343.0,NV,white,26,16.104750669719785,418.7235174127144,Basic,Bank transfer,Yes,Both,Yes,Tablet,3.2460950159853748,34.95937274148633,30,Action,4.221714705807837,1,Male,15,Yes,Yes,OJ7HFMD0YO,0,1-3-7343.0
Anthony,Chavez,7667,Perry View,Place,Greeneberg,51819.0,SD,hispanic,96,13.270771209153754,1273.9940360787605,Premium,Electronic check,Yes,TV Shows,No,Mobile,22.97853210741696,93.32240116917812,37,Comedy,4.909358687246423,8,Female,4,No,No,MNXNDA9PKW,0,0-2-51819.0
Rhonda,Barnes,308,Francisco Path,Forest,Thomashaven,80023.0,FL,white,62,18.80083195931888,1165.6515814777704,Standard,Bank transfer,No,Movies,Yes,Tablet,2.352060548194436,55.02102852369802,12,Sci-Fi,3.741083588491014,3,Male,18,Yes,No,2NELPRDFWU,1,1-3-80023.0
Brett,Williams,3156,James Cliff,Corner,Morenochester,98215.0,WA,white,35,8.74635261135346,306.1223413973711,Standard,Credit card,Yes,TV Shows,Yes,TV,28.790176239065755,59.981830270293486,28,Action,2.8270192924156703,8,Male,1,Yes,No,2P5O1WIUGQ,0,1-3-98215.0
Alicia,Reid,480,Alexander Walks,Passage,North Jennatown,9743.0,WA,white,51,13.75954425847971,701.7367571824652,Standard,Mailed check,No,Movies,No,Mobile,27.29598033279365,114.8693930353362,22,Fantasy,2.9977324305691067,6,Male,11,No,Yes,YULPSDJ1F7,0,1-3-9743.0
Gregory,Jackson,87111,Herrera Ridge,Plains,Hallbury,9124.0,AR,white,109,15.040587769724016,1639.4240668999175,Basic,Credit card,Yes,Movies,Yes,TV,23.61153903606188,108.78451633864184,48,Sci-Fi,3.870907100775621,0,Male,22,Yes,No,CCM4XBNFSY,0,1-3-9124.0
Peter,Diaz,3908,Shirley Spur,Spring,Port Robert,10444.0,AZ,white,16,6.659795337189333,106.55672539502932,Premium,Bank transfer,No,Movies,Yes,Computer,10.26459912449105,88.76601455882022,43,Fantasy,2.074781258815797,8,Female,15,No,Yes,QUTIR2EGHW,0,0-3-10444.0
Richard,Lewis,9532,Fry Plain,Port,Port Matthew,34411.0,NH,white,52,19.34954069903585,1006.1761163498642,Basic,Electronic check,Yes,Both,No,Computer,7.470329011452584,123.86148175200368,42,Sci-Fi,4.438603906630773,7,Female,22,No,No,1FIDME15CW,1,0-3-34411.0
Nayeli,Miramontes,36158,Tony Haven,Turnpike,New Karentown,84354.0,MN,white,113,6.915855362376085,781.4916559484976,Standard,Mailed check,No,TV Shows,No,Computer,20.90086939492017,131.57615825416084,35,Fantasy,1.9997460198572536,0,Female,13,Yes,No,TEZZURFHNF,0,0-3-84354.0
Michelle,Elliott,53269,Ruiz Gardens,Island,South Timothychester,66429.0,MI,white,76,9.00598642523157,684.4549683175992,Standard,Bank transfer,Yes,Movies,Yes,Mobile,22.19338712616759,77.46399853582835,40,Action,3.084702061729133,6,Male,14,No,Yes,1CWRIA5QRJ,0,1-3-66429.0
John,Haynes,259,Garcia Prairie,Mountains,East Sarahfort,96126.0,AS,white,2,16.440840915405524,32.88168183081105,Premium,Electronic check,Yes,Movies,No,Tablet,1.2649454452389983,50.394114394727104,31,Drama,1.7316881008332978,9,Male,23,No,Yes,Z6F3HFPM11,1,1-3-96126.0
Shirley,Barlow,21460,Randolph Alley,Ridges,Baileyport,99007.0,DC,asian,54,9.538841165514972,515.0974229378085,Basic,Electronic check,Yes,Both,Yes,Tablet,21.26172097241363,54.20872046734881,30,Comedy,4.372248597810578,5,Female,21,Yes,No,0620UH1QTO,1,0-0-99007.0
Shannon,Hargan,4638,Robert Road,Trail,Nathanielmouth,14971.0,MP,white,42,14.417545078806103,605.5368933098564,Standard,Electronic check,Yes,Movies,No,Tablet,21.3185170321541,121.62240764353358,36,Fantasy,1.7165420732753378,5,Male,15,No,Yes,2F2RBGVSJM,0,1-3-14971.0
Crystal,Harris,467,Linda Shoal,Locks,Fischerville,32272.0,MN,white,29,16.325734456851556,473.4462992486952,Standard,Bank transfer,No,Movies,Yes,Mobile,11.844216127287686,28.66774475445844,13,Drama,4.349643301852252,1,Female,8,No,Yes,XU3Z30SBZU,1,0-3-32272.0
Louis,Kirby,6523,Harold Wall,Mission,Port Derricktown,36655.0,SC,white,54,11.418183451034462,616.581906355861,Standard,Electronic check,No,Both,No,TV,18.095545508358395,169.02852280552983,39,Drama,4.040762030595952,3,Female,8,No,Yes,UOSCHNY9MR,0,0-3-36655.0
Ewan,Raleigh,55929,Maldonado Lodge,Summit,Elizabethberg,66214.0,WA,white,2,14.663576397588166,29.32715279517633,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,26.06870955646417,100.8027968102277,39,Comedy,2.1750045837811025,6,Male,14,No,No,XIOM1CRWS8,1,1-3-66214.0
Marie,Rogers,687,Skinner Branch,Ridge,West Robertstad,99695.0,NY,white,111,9.37895320913082,1041.0638062135208,Premium,Credit card,Yes,TV Shows,No,TV,2.788494490159928,31.449063594032243,43,Drama,1.0737104700097642,2,Female,18,Yes,Yes,XAGB4W29RZ,0,0-3-99695.0
Jonathan,Foster,546,Frey Valley,Extensions,West Emily,70493.0,TX,white,68,8.408957820830643,571.8091318164837,Premium,Mailed check,Yes,TV Shows,Yes,Tablet,18.81678381853697,19.443723527715555,27,Sci-Fi,2.8038336781815127,4,Male,5,Yes,Yes,9PHGERV2FD,0,1-3-70493.0
