FirstName,LastName,BuildingNumber,StreetName,StreetType,City,Postcode,State,Ethnicity,AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Cohort
Dr,Sara,296,Miranda Dam,Causeway,East Helenshire,86288.0,IL,hispanic,104,17.710721817940332,1841.9150690657943,Premium,Mailed check,Yes,Movies,No,TV,16.08750520356195,19.4194014859738,20,Comedy,2.603039687502644,9,Female,11,No,Yes,1RCLEF13HN,0,0-2-86288.0
William,Martinez,965,Chase Prairie,Highway,Robertshire,34157.0,ME,hispanic,84,8.517791935471992,715.4945225796473,Standard,Bank transfer,Yes,Movies,No,Computer,9.865514770854332,74.42672443592231,1,Fantasy,4.870882516443111,1,Female,4,No,Yes,LZY7BG0TBG,1,0-2-34157.0
Tony,Padilla,87059,Donald Via,Unions,New Andrewhaven,11409.0,NC,hispanic,59,18.788665332389293,1108.5312546109683,Basic,Bank transfer,Yes,Movies,No,Mobile,8.360656659416776,77.5296221176667,49,Action,2.940015860146352,2,Female,8,No,No,BFXRZU0VKG,0,0-2-11409.0
Bobby,Cantrell,147,Rachel Underpass,Port,Davidchester,74279.0,PR,white,106,19.84332964045972,2103.39294188873,Basic,Credit card,Yes,Movies,Yes,Tablet,11.038119804948096,153.7020513180376,2,Drama,4.28347770384021,2,Male,6,No,Yes,99KM9S9D7X,0,1-3-74279.0
Molly,Castaneda,9626,Tyler Wells,Pine,New Robert,11446.0,HI,hispanic,74,16.493435860212095,1220.514253655695,Premium,Credit card,Yes,Movies,No,Tablet,9.552459950670723,50.83022240757789,39,Comedy,1.1197727758331562,1,Female,12,No,No,U3N21JQWIX,1,0-2-11446.0
Daisy,Ramos,9101,Humphrey Points,Islands,East Nathaniel,59643.0,MO,hispanic,42,11.331573942494202,475.9261055847565,Standard,Credit card,Yes,Movies,Yes,Computer,19.294142175768435,90.2067517062822,11,Sci-Fi,1.3492859323623922,9,Male,19,Yes,Yes,K5I51FCMRG,1,1-2-59643.0
Joshua,Thompson,4978,Ariel Greens,Avenue,South Stephanieshire,98746.0,ID,white,51,9.731702133168117,496.316808791574,Premium,Mailed check,Yes,Both,No,Mobile,9.26612707438247,167.4386441977573,1,Fantasy,4.564697173234405,7,Female,19,Yes,Yes,FX55UTFJZA,0,0-3-98746.0
Corey,White,373,Steven Grove,Pines,Burkeshire,83062.0,MT,white,80,14.335657836178632,1146.8526268942906,Basic,Electronic check,Yes,TV Shows,No,Mobile,39.364243145525066,89.53695927643109,0,Fantasy,1.2196061939434468,3,Male,4,No,Yes,1R6Q71HLBA,1,1-3-83062.0
Nicole,Smith,6039,Victoria Haven,Plain,West Ryan,34678.0,PR,white,52,11.243733651233008,584.6741498641164,Standard,Credit card,Yes,Both,Yes,Tablet,4.596018129840359,151.47697338153606,29,Comedy,4.091762501452481,8,Male,6,No,Yes,74JNEAG3QZ,0,1-3-34678.0
Lori,Hebert,7495,Meza Dale,Lakes,North Karenview,38662.0,VT,white,43,11.398004236086203,490.1141821517068,Premium,Electronic check,Yes,Movies,No,Tablet,11.90320196071634,38.50065535900486,4,Comedy,4.091322225498257,6,Male,0,No,Yes,MROWJX1EH6,0,1-3-38662.0
Víctor,Heredia,40886,Bullock Glen,Island,FPO AP 96492,,,hispanic,34,6.959046829385226,236.6075921990977,Basic,Mailed check,Yes,TV Shows,No,Computer,33.81360822658258,36.18561677605834,2,Sci-Fi,3.649249678753335,4,Female,19,No,Yes,2XZRUZS8H3,0,0-2-nan
Sr(a).,Abril,1968,Thompson Burg,Coves,West Connieberg,27645.0,CO,hispanic,91,15.180874690806586,1381.4595968633994,Standard,Credit card,Yes,Movies,Yes,TV,26.30954729013325,143.57138808391448,20,Action,3.1423921240669705,6,Female,3,Yes,Yes,7UDA9B3F68,0,0-2-27645.0
Carmen,Harris,2631,Webb Glens,Key,Port Joseph,2568.0,VI,white,39,16.49508424619375,643.3082856015562,Basic,Electronic check,No,Movies,No,Mobile,10.009642464727545,64.76370293103494,39,Comedy,3.633797024353177,1,Male,24,Yes,Yes,ZDXVWIWSTH,0,1-3-2568.0
Emily,Spencer,456,William Glens,Dam,Taylorberg,85271.0,NC,white,72,6.079984612601371,437.7588921072987,Basic,Electronic check,Yes,TV Shows,Yes,Tablet,11.573957497713934,141.6352767276576,36,Action,4.174172365362029,9,Female,11,Yes,Yes,RHEZDSGMHC,1,0-3-85271.0
Mónica,Tomás,679,Christopher Roads,Fort,Kellyland,32223.0,VI,white,4,5.239291417920846,20.957165671683384,Premium,Electronic check,Yes,TV Shows,No,TV,25.91884456021776,45.48303968963164,43,Comedy,3.626177294210845,6,Male,11,No,No,0AQSQDFTKT,0,1-3-32223.0
April,Porter,69,Lopez Shoals,Highway,West Jennifer,80730.0,CO,white,95,5.415678508673814,514.4894583240123,Premium,Electronic check,Yes,Both,No,Computer,29.38724797738304,27.164089810446868,43,Drama,3.600988660676337,0,Female,3,Yes,Yes,AFKSHI50G7,0,0-3-80730.0
Arnav,Virk,3522,Charles Crossing,Trafficway,Banksburgh,73616.0,AK,white,31,7.758716965026842,240.5202259158321,Standard,Electronic check,No,TV Shows,Yes,Tablet,13.2280186065434,44.80575277885329,13,Drama,1.4567196997168037,6,Male,0,No,Yes,HZ5W29A0J7,0,1-3-73616.0
Michael,Parker,525,Julie Mission,Gardens,Adamburgh,55094.0,OR,white,94,18.570638262764287,1745.639996699843,Premium,Credit card,No,Both,No,Computer,15.845975700029896,91.34813811663514,30,Sci-Fi,2.4357656364221856,2,Male,5,No,No,1ZAQFWRTJ5,0,1-3-55094.0
Sandra,Fritz,49761,Melissa Island,Club,Medinafurt,88568.0,MT,white,58,15.552390269916115,902.0386356551348,Standard,Credit card,Yes,Both,No,Computer,9.323660552734015,115.992933325,3,Action,4.63797583130018,7,Male,21,No,No,OLXNW474VQ,0,1-3-88568.0
Glen,Queally,150,Martin Walks,Village,Smithfort,47454.0,NY,white,61,12.777633653859594,779.4356528854353,Standard,Mailed check,No,Movies,Yes,Computer,6.121610309469569,56.93301870889896,6,Fantasy,2.382983528318282,8,Male,10,Yes,No,45KXXQX3SA,0,1-3-47454.0
Darlene,Burns,65056,Clark Point,Mission,Lake Sarah,5340.0,IN,white,57,19.07885535775648,1087.4947553921193,Basic,Bank transfer,No,TV Shows,Yes,Computer,33.99510924020451,174.854914777965,38,Comedy,2.180798617560604,2,Male,22,Yes,Yes,A1QMAKNQ63,0,1-3-5340.0
Sandra,Bailey,17099,Rachel Junctions,Springs,Marieport,68743.0,SD,white,54,8.574377897049098,463.0164064406513,Standard,Electronic check,Yes,Movies,No,Tablet,20.82233369911213,79.93500204762029,32,Sci-Fi,3.389159713142208,9,Female,19,No,No,R8HPBOLFT2,0,0-3-68743.0
Trevor,Odonnell,4344,Sherry Key,Shore,Alanfurt,31446.0,GA,white,109,13.827378849280214,1507.1842945715432,Standard,Electronic check,Yes,Movies,No,Tablet,31.79665840005367,79.03758504305002,7,Comedy,1.5275122305825937,6,Female,10,No,Yes,XJGMW9H3ZR,0,0-3-31446.0
William,Henderson,71419,Courtney Squares,Creek,Randallville,82790.0,GA,white,46,18.271879045784733,840.5064361060977,Basic,Electronic check,Yes,Movies,Yes,Computer,28.85100428562323,79.66652964452844,49,Comedy,4.807836936130968,0,Female,13,No,No,HIIIOSVJCE,0,0-3-82790.0
Steven,Hart,2778,Martha Circles,Tunnel,South Joshua,68446.0,ME,white,91,18.42606141662393,1676.7715889127785,Basic,Bank transfer,No,TV Shows,No,TV,6.378495764704447,162.22684105381404,36,Sci-Fi,3.339902585250025,2,Female,24,Yes,Yes,BLCQ2ZEEUS,1,0-3-68446.0
Lucas,Gamez,12172,Williams Road,Walk,Meganbury,16249.0,GA,hispanic,60,19.57805500905651,1174.6833005433905,Standard,Bank transfer,Yes,Movies,Yes,TV,15.628497935679835,143.57693712960955,11,Action,4.525533293443164,3,Male,22,Yes,Yes,HN2AUQXEST,0,1-2-16249.0
Cynthia,Banks,12718,Nguyen Court,Ways,Paulshire,41348.0,OR,white,9,7.64432054880504,68.79888493924535,Basic,Mailed check,Yes,TV Shows,No,Computer,1.7172232748606695,83.01591622029409,13,Comedy,3.4626468104100487,6,Male,9,Yes,Yes,4GKWCG90UJ,1,1-3-41348.0
James,French,681,Fleming View,Run,East Amyburgh,13797.0,CO,white,39,15.53993675084911,606.0575332831153,Premium,Mailed check,No,Both,Yes,Computer,31.956561636690623,110.91713070802838,0,Action,4.977485254869633,7,Female,16,Yes,Yes,2BGI8ZQDDC,0,0-3-13797.0
Viridiana,Rossini,57937,Stone Corners,Coves,New Shannonmouth,54861.0,TN,white,29,12.996800717298388,376.9072208016533,Basic,Bank transfer,Yes,TV Shows,No,TV,23.81567196556258,64.24583803358249,2,Drama,4.776352313446962,1,Male,8,No,No,C7S4MUYPK2,0,1-3-54861.0
Dr,Barry,674,Ford Valleys,Summit,Olsenstad,99109.0,CT,white,62,13.86200640040706,859.4443968252377,Standard,Mailed check,No,Movies,Yes,TV,35.86924536876263,11.039859178681226,36,Action,1.0662062435476538,6,Female,24,No,No,UHNZPNVMYI,0,0-3-99109.0
Ivana,Ghose,3150,Watson Courts,Radial,West Jason,84649.0,IN,white,99,10.2051700776669,1010.311837689023,Standard,Credit card,No,Movies,Yes,TV,17.569108000681606,153.3045094530619,2,Drama,3.896102467097875,8,Male,19,No,Yes,0X9XLHFXLY,0,1-3-84649.0
Juan,Raúl,685,Emily Grove,Stream,APO AP 81806,,,white,116,17.779832206740767,2062.460535981929,Basic,Credit card,No,TV Shows,No,Tablet,19.303522976454992,112.64676540864816,48,Sci-Fi,3.185841339122983,2,Female,22,Yes,Yes,JZMHV108CU,0,0-3-nan
Orlagh,Guerin-Cunnane,9664,Winters Crest,Vista,Mariahaven,85049.0,SC,black,110,18.57939770826753,2043.733747909429,Standard,Credit card,No,Movies,Yes,TV,3.521688529999313,103.22090798162311,0,Drama,2.943234536688115,2,Male,2,No,No,5XB2ABJNMG,0,1-1-85049.0
Mtro.,Eva,448,Munoz River,Cliff,Tylerfort,46124.0,GU,white,85,16.70564793422205,1419.9800744088743,Basic,Electronic check,Yes,Movies,Yes,Tablet,7.774618064291229,91.48972394817302,1,Fantasy,2.122617551629065,1,Male,17,Yes,Yes,GT9KN494LW,0,1-3-46124.0
Michael,Burch,1814,Mark Course,Flats,East Deanna,5750.0,WV,white,92,9.296873693414431,855.3123797941277,Premium,Credit card,Yes,TV Shows,Yes,TV,18.755473884878064,10.039717703429902,35,Drama,4.270001968351232,7,Female,16,Yes,Yes,QAKL5LTAOE,0,0-3-5750.0
Mr.,Shane,3259,Jack Cliff,Field,Port Williamburgh,98768.0,LA,white,7,6.790467415853483,47.53327191097438,Basic,Electronic check,Yes,TV Shows,No,TV,34.38734094905826,88.76721237605307,12,Sci-Fi,4.191018991742446,6,Female,13,Yes,Yes,3299YI24KA,1,0-3-98768.0
Barbara,Barrett,94656,Jones Harbor,Burgs,South Stephanie,73991.0,VI,white,39,5.557591051046916,216.74605099082973,Basic,Electronic check,No,Movies,Yes,TV,38.24233743029017,133.0672761072816,12,Sci-Fi,4.94218006362735,3,Female,11,Yes,No,FCVILD37B0,0,0-3-73991.0
David,Hunter,87218,Jesse Station,Cliff,Richardsontown,67570.0,LA,white,73,5.869909438087544,428.5033889803907,Premium,Mailed check,Yes,Movies,Yes,Tablet,1.5597926605684105,101.47296331419248,48,Drama,4.95048932500236,9,Female,10,Yes,Yes,VABPTF7QRP,0,0-3-67570.0
Timothy,Duncan,88,Mcclure Track,Hill,East Kimberlyport,6984.0,WY,white,2,18.001275617547236,36.00255123509447,Standard,Bank transfer,Yes,TV Shows,No,TV,11.603098017250378,64.07200877862715,12,Action,4.5410937472427015,7,Male,16,Yes,Yes,EEHPTZCZFD,1,1-3-6984.0
Daniela,Elvira,3942,Phillips Crossroad,Shores,Kimberlyview,67566.0,OR,hispanic,105,8.499907690439061,892.4903074961014,Premium,Bank transfer,No,TV Shows,No,Tablet,21.4678349565726,47.10701522871584,11,Action,2.398848762202116,0,Female,20,No,No,VUWW9SSQ58,0,0-2-67566.0
Darren,Sanchez,3905,Todd Mill,Lodge,Banksport,56684.0,MS,hispanic,50,11.96243488291192,598.121744145596,Standard,Credit card,Yes,Both,No,Mobile,32.018212163813764,106.18025327800942,21,Fantasy,1.2183142236935347,0,Female,16,Yes,Yes,ZVERH3033H,0,0-2-56684.0
Kristen,Heath,6279,Wilson Mills,Neck,Grantborough,33280.0,ME,white,75,8.743946747338775,655.7960060504081,Basic,Mailed check,No,TV Shows,No,Mobile,28.394865613066507,145.68047374790245,29,Comedy,4.60579927360552,5,Male,23,Yes,No,3UNJGKMEOO,0,1-3-33280.0
Trinidad,Espinal,2807,Angela Corners,Valley,Angelaport,9640.0,FL,hispanic,74,17.002291150205508,1258.1695451152077,Standard,Electronic check,No,Movies,Yes,TV,9.09495480673623,67.10110125394527,42,Comedy,4.020556681820552,1,Male,20,No,Yes,F5LH0I6WVK,0,1-2-9640.0
Evelyn,Gogarty,4281,Amanda Dale,Ways,East Hollyhaven,79951.0,ID,white,34,17.66221822822647,600.5154197597001,Standard,Electronic check,No,TV Shows,Yes,TV,35.4208939667199,174.0333075106363,21,Action,2.1623308351448687,9,Female,2,No,No,J47GDF1OG1,0,0-3-79951.0
Jason,Richards,38002,Williams Club,Circle,Watsonburgh,27356.0,TN,white,64,17.925019952224357,1147.2012769423588,Basic,Electronic check,Yes,Both,Yes,Tablet,8.840788743771904,14.292397562779664,44,Sci-Fi,2.819179654027943,4,Male,17,No,No,D06P67N525,1,1-3-27356.0
Danielle,Davidson,4971,Jeffrey Mount,Views,South Kara,91797.0,AR,white,101,8.132755073511882,821.4082624247001,Premium,Bank transfer,Yes,Movies,No,Mobile,36.32744224375591,72.07087279435578,13,Fantasy,2.08587301086088,3,Female,10,Yes,No,XYXRSDHS6L,0,0-3-91797.0
Jayne,Higgins-Hussain,89663,James Brook,Common,New Denisefort,78567.0,LA,white,18,15.422798952049106,277.6103811368839,Premium,Electronic check,Yes,Movies,Yes,Mobile,4.087355552852761,96.9615545870006,1,Sci-Fi,3.877563345472197,7,Female,20,No,No,C3FO8DH1EQ,1,0-3-78567.0
Karen,Clayton,71370,Smith Throughway,Pass,West Elizabeth,69487.0,FM,white,66,17.816505376470573,1175.8893548470578,Premium,Electronic check,Yes,Both,Yes,Tablet,39.69201981294982,43.09612115428306,35,Comedy,1.2859598476946812,1,Female,5,No,Yes,W35SPQERP2,0,0-3-69487.0
Nathan,Wolf,3776,Duncan Burg,Mill,Bradleyview,84923.0,NE,white,105,11.978518554108131,1257.7444481813538,Basic,Electronic check,Yes,Both,Yes,Tablet,15.970644326175742,22.05747246817943,3,Comedy,2.307189275616798,2,Male,17,Yes,Yes,Q6S5KR5A06,0,1-3-84923.0
Melissa,Vazquez,8085,Anita Ways,Falls,South Lauraside,18058.0,AZ,hispanic,15,5.514376097690137,82.71564146535206,Premium,Mailed check,Yes,TV Shows,No,Computer,38.3616013456671,68.92961461466457,3,Sci-Fi,4.144774250116411,2,Female,21,Yes,No,1EA45ONA8N,1,0-2-18058.0
Angelica,Caironi,2662,Solomon Tunnel,Crossing,Martintown,61934.0,MA,white,20,9.292263321681808,185.8452664336361,Basic,Credit card,Yes,TV Shows,No,TV,14.494923923904814,78.3807283245717,22,Comedy,4.615475239241961,8,Male,3,No,Yes,0YCH0IHTI0,1,1-3-61934.0
Beth,Allen,90,Mary Street,Ville,Rossborough,76624.0,LA,white,100,15.323542771803814,1532.3542771803814,Basic,Electronic check,No,Movies,Yes,TV,28.26268396963906,109.098575764168,18,Fantasy,1.31375532092855,9,Female,11,No,No,PC5L8SA36O,0,0-3-76624.0
Sara,Taylor,5392,Vang Harbors,Villages,New Kirsten,95727.0,TN,white,65,13.44195040701431,873.7267764559302,Premium,Credit card,No,Both,No,Mobile,36.17086570439444,157.44880495723427,32,Fantasy,1.502787905041611,6,Male,18,No,Yes,R90O0JYBET,0,1-3-95727.0
Lisa,Willis,5260,Raymond Way,Land,New Melissa,83548.0,WY,white,32,17.466225297025467,558.919209504815,Standard,Bank transfer,No,Both,Yes,Mobile,11.319408131981689,51.47460605764588,34,Fantasy,1.040835972902701,1,Female,14,No,No,KJJBQN3P59,0,0-3-83548.0
Matthew,Martin,28992,Hall Crossroad,Walks,Jonview,38739.0,MN,white,113,15.8538648796745,1791.4867314032183,Premium,Electronic check,No,Movies,No,Mobile,14.970100583276892,96.68689230613384,0,Drama,1.5572719872988243,3,Male,22,No,Yes,3IHYYEU6QY,1,1-3-38739.0
Sonia,Chavarría,61127,Mccoy Brook,Springs,Lake Jennifer,55210.0,MD,white,96,10.646082959871114,1022.0239641476268,Standard,Electronic check,No,Both,No,TV,7.185715153592283,96.34706158703192,24,Action,2.5004372777070345,1,Female,1,Yes,No,MY3SRMD4N9,0,0-3-55210.0
Randy,Brown,657,Wagner Glens,Estates,Port Jerryburgh,31637.0,TN,white,81,17.201804195437685,1393.3461398304526,Standard,Bank transfer,No,TV Shows,No,Tablet,22.688938524245582,115.43925673099191,35,Sci-Fi,1.5492803038753644,4,Female,22,No,No,UZL73IBMZC,0,0-3-31637.0
Lauren,Montgomery,942,Joseph Run,Plains,East Brian,4732.0,NE,white,9,14.822222881346768,133.4000059321209,Standard,Credit card,Yes,Both,No,Mobile,32.11757664458446,86.08403768842201,42,Action,1.1316054451202082,9,Female,14,Yes,Yes,IT68BXN854,0,0-3-4732.0
David,Shea,73068,Mathews Point,Crest,Lake Gabrielle,59415.0,IL,white,12,5.748889489396185,68.98667387275422,Standard,Mailed check,No,Movies,Yes,Computer,11.144366720278327,86.24371490482883,31,Sci-Fi,4.738530656049521,4,Male,7,No,No,LCQX7IB84G,0,1-3-59415.0
Debra,Lee,50992,Henry Walks,Village,Pughmouth,14611.0,GU,white,91,11.715809584288111,1066.1386721702183,Basic,Mailed check,No,Both,No,Mobile,2.3429620305694483,39.104118451524215,46,Fantasy,4.793914126691495,9,Male,0,Yes,No,JBQZ748J8N,1,1-3-14611.0
Jocelyn,Navarro,1728,Elizabeth Oval,Burg,Port Jamie,35602.0,NV,hispanic,47,16.457489276090392,773.5019959762484,Premium,Bank transfer,Yes,Both,No,Tablet,17.384177285562764,111.7264686333652,41,Sci-Fi,4.988010668378897,7,Female,11,Yes,No,JWB2I1BRGE,0,0-2-35602.0
Miss,Carol,2507,Candice Springs,Crest,Lake Wendyfort,78702.0,FL,white,69,10.806122465846528,745.6224501434104,Basic,Credit card,No,Both,No,Mobile,27.257304473841256,151.47456553658165,28,Sci-Fi,2.8738441066695137,9,Female,11,No,Yes,HMVQ7BHYQE,0,0-3-78702.0
Spencer,Hartman,871,Young Knoll,Locks,East April,4905.0,PR,white,105,14.482018363081416,1520.6119281235488,Standard,Credit card,No,Movies,No,Computer,11.670788186056749,117.8510600732525,37,Action,3.5018596050426307,9,Female,4,No,No,7QOLVVB9LI,0,0-3-4905.0
Andrea,Carey,13,Shepard Stravenue,Point,East Danny,6932.0,NC,white,69,18.53064708332541,1278.6146487494532,Standard,Mailed check,No,Movies,No,Computer,27.328696810517343,91.33529346418976,44,Comedy,4.3038461304879405,1,Male,3,Yes,No,RKGV3S22PJ,0,1-3-6932.0
Katie,Finley,488,Laurie Trafficway,Rue,APO AE 56089,,,white,104,5.589708122297464,581.3296447189363,Standard,Credit card,No,TV Shows,No,Tablet,39.5509082297257,22.29154605858331,11,Drama,2.227708452617697,0,Female,11,Yes,Yes,P34GI62QZ0,0,0-3-nan
Samantha,Santiago,9453,Watkins Stravenue,Throughway,FPO AA 56245,,,hispanic,58,19.267216392308946,1117.4985507539188,Standard,Credit card,Yes,TV Shows,Yes,Computer,25.030306142366253,6.765230235948007,6,Drama,1.035511826181088,4,Female,13,Yes,Yes,RC87SWBOT8,1,0-2-nan
Gene,Craig,464,Salinas Mountains,Estate,Port Henryville,32839.0,VI,white,103,11.69212406250546,1204.2887784380623,Basic,Credit card,No,Movies,No,Computer,8.036954496151365,17.92820056156748,2,Action,4.898273685617432,6,Female,5,Yes,No,UN0AE4CRDN,0,0-3-32839.0
Lynn,Jordan,37730,Jasmine Gateway,Garden,New Melanie,20738.0,OR,white,4,7.147833932757746,28.591335731030984,Standard,Mailed check,No,Both,Yes,Computer,2.095416642302938,167.54474736519916,14,Fantasy,2.290833042455199,0,Female,22,Yes,Yes,CCZOOPPP4I,0,0-3-20738.0
Jacob,Harper,99437,Oliver Parks,Union,West Todd,73325.0,OK,white,89,19.29714348955269,1717.4457705701896,Basic,Electronic check,No,TV Shows,Yes,Mobile,34.61920202075867,61.79818560730493,5,Sci-Fi,1.1140924184264498,2,Male,24,Yes,Yes,LMBO4NN81C,0,1-3-73325.0
Grace,Rose,14871,Adams Lane,Hill,APO AA 95271,,,white,49,8.726887862283604,427.6175052518966,Basic,Mailed check,Yes,TV Shows,No,TV,14.029382694484744,112.95846617663057,45,Fantasy,3.1582220125073244,0,Female,18,No,No,DN9YEV8APW,0,0-3-nan
Amanda,Wright,83345,Thompson Bridge,Land,New Kimberly,96798.0,MN,white,53,6.219809988615976,329.6499293966468,Basic,Bank transfer,Yes,TV Shows,No,Tablet,23.75479033030578,63.275612150558416,37,Sci-Fi,2.7916779490860195,8,Female,2,No,Yes,SN3IJBS8D9,0,0-3-96798.0
Fainche,Madden,58854,Paul Burg,Shores,Nguyenside,66467.0,CO,white,15,5.480475795053938,82.20713692580908,Basic,Electronic check,No,Both,No,Mobile,5.011628230788397,158.87875065739186,8,Drama,1.7627352548874615,0,Male,10,No,Yes,HLI7GKEGB0,1,1-3-66467.0
Adam,Wells,782,Black Forge,Center,West Jayberg,78240.0,NY,white,100,12.235948009511768,1223.5948009511767,Basic,Mailed check,No,TV Shows,No,Tablet,7.844344283583362,65.87409653300787,13,Action,4.675701276964297,3,Female,18,No,Yes,UK71LIIAUA,0,0-3-78240.0
Maurizio,Tarantini,7395,Nielsen Road,Junctions,East Sydney,12609.0,CO,white,9,18.080362368460257,162.72326131614233,Premium,Bank transfer,Yes,Both,Yes,Tablet,34.54509838948199,151.2471949569534,47,Fantasy,4.582913640514402,6,Female,11,Yes,No,8Z802CIOS4,0,0-3-12609.0
Christopher,Lucas,3937,Potter Dale,View,APO AA 22240,,,white,41,5.194507168913029,212.9747939254342,Basic,Credit card,Yes,TV Shows,Yes,Computer,30.86727776692132,166.3229687219951,8,Drama,4.78440237201581,4,Male,1,Yes,Yes,NDJ8V3MJZX,0,1-3-nan
Elakshi,Chaudry,5630,Perez Circles,Prairie,Dawnchester,53044.0,NJ,white,43,11.081960496710206,476.5243013585389,Premium,Electronic check,Yes,TV Shows,No,Tablet,12.484893655497377,57.97043338161254,29,Sci-Fi,2.5205061322069056,7,Male,0,No,No,KPUNUSU0MK,0,1-3-53044.0
Jessica,Jones,2422,Johnson Track,Branch,East Michael,90810.0,OK,white,50,6.099298360479519,304.96491802397594,Basic,Credit card,No,Both,Yes,Computer,36.787857708076906,66.40832034923618,28,Fantasy,4.179169234657603,9,Female,8,No,No,9SRU6RGF2D,0,0-3-90810.0
Kathryn,Strong,92793,Brooks Shoals,Trace,Christopherton,1355.0,CT,white,68,5.6257091149630005,382.548219817484,Standard,Mailed check,Yes,Movies,No,Mobile,24.69282584402663,13.236295504207083,0,Action,2.690606825866345,0,Male,15,Yes,Yes,1CW25PR36X,0,1-3-1355.0
Jon,Rodriguez,23537,Whitaker Junctions,Mountain,DPO AP 47924,,,hispanic,95,7.989403028892136,758.9932877447529,Standard,Bank transfer,Yes,TV Shows,Yes,Computer,14.919805797685134,38.37897742447257,13,Comedy,2.550228893988639,3,Male,22,Yes,No,N9XD5EHVR0,0,1-2-nan
Steven,Williams,50357,Patricia Centers,River,DPO AE 49592,,,black,104,8.020861367535218,834.1695822236627,Standard,Electronic check,No,Both,No,Mobile,4.249434620537856,20.304595787264788,3,Fantasy,3.345005529091824,0,Male,3,No,No,PKV232VQ9J,1,1-1-nan
