FirstName,LastName,BuildingNumber,StreetName,StreetType,City,Postcode,State,Ethnicity,AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Cohort
Autumn,Bruce,3051,Jenna Valley,Forge,South Maria,95214.0,OR,white,83,18.8690461567884,1566.1308310134373,Standard,Mailed check,No,TV Shows,Yes,Mobile,31.88581403498601,30.22414000561985,18,Action,3.0620469435734874,5,Female,13,No,Yes,512VJJ954U,0,0-3-95214.0
Richard,Lewis,38956,Deleon Highway,Coves,FPO AP 54171,,,white,2,17.25258026860883,34.50516053721766,Premium,Electronic check,Yes,Both,No,Tablet,38.66163177732806,44.13749012283637,41,Comedy,2.7841496024693955,1,Female,10,No,No,MOMZD55VQ7,0,0-3-nan
Alicia,González,5642,Ashley Street,Vista,Johnsonstad,33011.0,VT,hispanic,60,16.6933789477446,1001.602736864676,Premium,Bank transfer,No,TV Shows,Yes,Mobile,5.554357053765971,161.8852558055635,40,Action,1.158069915274636,0,Male,24,Yes,Yes,X4WI82ZSIN,0,1-2-33011.0
Dawn,Miller,5156,Jaclyn Courts,Flats,North Christinaton,56331.0,NM,white,63,8.916587780744786,561.7450301869216,Premium,Electronic check,No,Movies,Yes,Tablet,34.20065767462247,132.51243422437997,22,Action,2.374674102683265,9,Male,6,No,No,Q2AMAFSUKI,0,1-3-56331.0
Matthew,Camacho,5122,Bush Motorway,Views,East Stephenland,26923.0,WI,hispanic,55,6.184623604815775,340.1542982648676,Basic,Mailed check,No,Movies,No,TV,39.54294431187213,164.23650099692296,3,Action,3.147209390390093,5,Female,18,Yes,Yes,RKEF7YURFG,0,0-2-26923.0
William,Wall,1323,Davidson Lane,Ridges,Port Roberto,73579.0,ND,white,18,12.47960435361067,224.63287836499205,Premium,Bank transfer,Yes,TV Shows,Yes,Tablet,34.54255476620383,8.369807071252048,30,Drama,3.047245101719987,5,Male,14,Yes,Yes,4M9INB0KN7,0,1-3-73579.0
Kimberly,Mason,710,Sarah Avenue,Summit,APO AP 24662,,,white,45,9.90646306136586,445.7908377614637,Basic,Mailed check,No,Both,Yes,Mobile,20.29967357982876,70.01601585348342,15,Sci-Fi,2.991461100643419,6,Female,5,Yes,No,JSD4LX9YW6,0,0-3-nan
Edoardo,Orengo,21431,Hall Ways,Ford,Lake Ryanton,92451.0,PW,hispanic,113,12.278161621917,1387.4322632766211,Basic,Credit card,Yes,Movies,Yes,Tablet,21.45065863143994,69.46163863600628,9,Fantasy,3.1305597548707715,5,Male,21,No,No,O4IRE4JGK0,0,1-2-92451.0
Tushar,Ramakrishnan,46383,Debbie Road,Stravenue,Port Nathanchester,13577.0,CA,asian,6,7.757375894817533,46.5442553689052,Basic,Bank transfer,No,Movies,No,TV,17.50285666010748,149.51114401887577,10,Sci-Fi,1.9669130836817983,3,Female,23,Yes,No,J3UO3YG42H,0,0-0-13577.0
Sue,Barker,1792,Vanessa Estate,Creek,Terryfurt,27036.0,MO,white,105,7.875673394503332,826.9457064228499,Premium,Credit card,Yes,Movies,Yes,Mobile,20.621976482134247,7.632033057007288,49,Fantasy,2.48207151057245,5,Female,14,Yes,No,CWXR11FGTC,0,0-3-27036.0
Laurie,Romero,17749,Lauren Wall,Brook,West Kelsey,78808.0,VT,hispanic,20,17.406483323571763,348.12966647143526,Premium,Bank transfer,No,TV Shows,No,TV,29.574345675562657,124.9483761813613,12,Action,4.201741834519988,8,Female,19,Yes,Yes,DXCINHP9B8,0,0-2-78808.0
Mrs,Kate,7548,Amber Lane,Mill,Robertsbury,63878.0,GU,white,13,11.857297622763408,154.1448690959243,Basic,Bank transfer,No,Movies,No,Mobile,35.344365709302146,104.55515669196602,39,Action,2.81578055457663,4,Male,4,No,No,A8IRZ98O7F,0,1-3-63878.0
Cody,Morgan,864,Nicholas Canyon,Plain,Jamesstad,73073.0,ME,white,104,19.47368352928165,2025.263087045292,Standard,Mailed check,No,TV Shows,Yes,Tablet,14.1530296690282,15.272111220257145,25,Comedy,4.138997697191792,6,Male,21,Yes,No,WA22YS3V2T,0,1-3-73073.0
Lorenzo,Antonello,633,Marcia Ports,Summit,Lake Jesse,60903.0,MT,white,59,19.533389754702227,1152.4699955274314,Standard,Credit card,No,Both,No,TV,36.64489707467354,128.88060844913636,31,Drama,2.549948095312126,7,Female,19,No,No,GI0WINUIT6,1,0-3-60903.0
Meibh,Dooley-Tutty,14619,Jefferson Unions,Light,New Juan,90884.0,OK,white,55,15.48938677742106,851.9162727581584,Standard,Bank transfer,Yes,TV Shows,Yes,TV,1.1216597705126663,177.2855269801561,49,Drama,4.008998519933684,6,Female,0,No,No,MHYTPZG77D,0,0-3-90884.0
Tyler,Ross,35974,Michael Port,Locks,Bradleyfort,68865.0,VT,white,43,14.34653411814665,616.9009670803059,Premium,Bank transfer,No,TV Shows,No,Tablet,22.2785448073426,11.091140840945997,30,Comedy,1.4035703002628996,0,Male,9,Yes,No,8J3E208RMX,0,1-3-68865.0
Isabel,Lira,5113,Michael Underpass,Mission,Codyburgh,52993.0,GU,hispanic,36,6.75673223967678,243.24236062836408,Premium,Mailed check,Yes,Both,No,Tablet,27.588769926437674,175.52250619459622,34,Fantasy,1.1437828032433206,1,Female,1,No,No,VKH6AYVBLO,0,0-2-52993.0
John,Jones,78263,Christopher Ridge,Lodge,South Gabrielleport,11673.0,KY,white,113,16.247027111760545,1835.9140636289417,Basic,Electronic check,Yes,Both,Yes,Computer,36.04993901320809,146.81624797639938,10,Fantasy,2.4783613684248875,9,Female,17,Yes,No,FLGDEK9JLN,0,0-3-11673.0
Sarah,Gonzalez,20,Martinez Extension,Springs,Amyfort,7249.0,PR,hispanic,18,9.73617128620268,175.25108315164823,Premium,Electronic check,Yes,Both,Yes,Tablet,30.03544438111004,58.3874432341314,39,Fantasy,4.218095507866285,0,Male,10,Yes,No,AHKL23LULP,0,1-2-7249.0
Karen,Johnson,92407,Douglas Rue,Mill,DPO AA 49510,,,white,19,7.288442760277745,138.48041244527715,Premium,Mailed check,Yes,Both,Yes,Computer,2.5509889885632964,69.29401739326482,3,Sci-Fi,3.888176150948062,7,Male,15,No,No,9YLBVT77SZ,1,1-3-nan
Kirk,Henderson,650,Swanson Highway,Fork,Keithbury,9504.0,NY,white,58,11.795985688292705,684.1671699209768,Standard,Electronic check,Yes,Movies,Yes,Computer,4.2290366596415225,128.59983317145085,44,Action,2.999263051606936,3,Male,12,No,Yes,YLZNSR8X0D,0,1-3-9504.0
Mrs.,Bethan,554,Taylor Fall,Park,West Jonathan,66585.0,MD,white,48,5.829249346723185,279.8039686427129,Basic,Electronic check,Yes,TV Shows,Yes,Mobile,22.33524837654761,113.63880841405262,16,Comedy,3.296824086851943,1,Female,19,No,Yes,98OOYHG23G,0,0-3-66585.0
Wilfrido,Meléndez,26,Simmons Road,Summit,FPO AA 02147,,,hispanic,23,12.808914670516874,294.6050374218881,Premium,Mailed check,No,Movies,Yes,TV,30.18053555639695,8.856772222850521,22,Drama,4.451832708212885,3,Female,12,No,No,NWH65EZFSP,1,0-2-nan
John,Anderson,29362,Hunt Corners,Lodge,Port Chad,12796.0,MS,white,70,15.775686105010443,1104.298027350731,Standard,Electronic check,Yes,TV Shows,Yes,Computer,27.02067724171826,169.02940705434014,14,Fantasy,2.84381921199513,2,Female,18,Yes,Yes,9UQDD06SC4,0,0-3-12796.0
Tracy,Myers,45572,Joe Lights,Key,Devonhaven,34799.0,ID,white,93,15.296228006770471,1422.549204629654,Basic,Credit card,Yes,Movies,Yes,TV,31.71610233593732,53.9601013938329,41,Action,1.9020426146167624,0,Male,13,No,Yes,Z65HLIOBTX,0,1-3-34799.0
Stacey,Ramirez,586,Jessica Falls,Mount,Laurenside,21682.0,IL,hispanic,1,8.25775156629977,8.25775156629977,Basic,Credit card,Yes,Both,No,Mobile,28.486548243610628,20.54627136917105,13,Action,4.269689024039346,3,Female,22,Yes,Yes,L661H11Z0Q,0,0-2-21682.0
Rosalia,Octavio,995,Michelle Key,Parkways,West Anthonymouth,52738.0,PR,white,101,5.299101036593075,535.2092046959006,Basic,Electronic check,Yes,Both,Yes,Tablet,4.405802076583993,101.07307149988968,34,Sci-Fi,2.2343240985880555,8,Female,19,No,Yes,TLXACIMA8T,0,0-3-52738.0
Catherine,Rush,77908,Perry Ridges,Islands,East Michelle,5226.0,MT,white,110,13.26849402562567,1459.5343428188237,Standard,Bank transfer,No,Both,Yes,Tablet,8.229009365552734,154.3614275137569,7,Comedy,3.298045947880554,5,Female,23,Yes,No,F5J7FV315W,0,0-3-5226.0
Jacqueline,Berger,960,Dawn Fords,Street,Kimside,26742.0,PR,white,100,18.86639674094627,1886.639674094627,Standard,Bank transfer,No,TV Shows,Yes,TV,35.12420282850105,59.19629997258473,24,Fantasy,1.013069383469107,9,Male,21,Yes,No,TXF8ATUOEH,1,1-3-26742.0
Lavanya,Bhatti,17997,Ashley Manor,Isle,New Daniel,18657.0,UT,asian,22,7.285421947668958,160.27928284871706,Standard,Electronic check,No,Movies,No,Tablet,9.257078701983511,96.17360593242582,45,Comedy,3.0677973451068703,9,Male,10,No,Yes,D06WKKLRK6,0,1-0-18657.0
Christian,Robinson,5788,Soto Pass,Points,North Courtneyfort,83173.0,GU,white,71,18.802782523709244,1334.9975591833563,Standard,Bank transfer,No,Both,Yes,Tablet,6.2742169455710455,23.195240004365942,21,Sci-Fi,3.816372756890938,7,Female,20,No,No,G4B5ZSLD68,0,0-3-83173.0
Abel,Garibay,45719,Castillo Spring,Neck,East Dorisview,29160.0,FL,white,43,7.313235806578499,314.46913968287544,Basic,Credit card,No,Movies,Yes,Computer,21.717962809852253,163.81475909062615,25,Sci-Fi,1.4719644441631985,3,Female,7,Yes,No,EL0FMZMOES,0,0-3-29160.0
Tina,Gardner,37030,Jessica Hills,Crescent,APO AA 80980,,,white,43,5.955330555463622,256.0792138849357,Basic,Credit card,Yes,Both,Yes,TV,29.055434914493954,56.42229743340914,48,Comedy,2.842498886776471,9,Female,9,Yes,No,OHU52GLFXZ,0,0-3-nan
Russell,Cooper-Chambers,60422,Steven Meadows,Grove,North Edward,34072.0,NV,white,48,10.493168806542316,503.6721027140311,Basic,Mailed check,No,Movies,Yes,TV,9.559446716616597,73.86040752913622,0,Sci-Fi,3.897529752072761,1,Female,8,No,Yes,A2TT5N0PBJ,0,0-3-34072.0
Joe,Schultz,98555,Patricia Cove,Springs,Stephanieview,29791.0,TX,white,30,16.06245272358943,481.8735817076829,Basic,Mailed check,Yes,Movies,Yes,TV,35.40478172466145,149.20523276146238,48,Fantasy,4.068800831005083,6,Male,22,Yes,No,B3DID8H8J4,1,1-3-29791.0
Donna,Kline,5135,Gary Common,Parkway,Jonesbury,16753.0,NH,white,93,15.671430427192783,1457.4430297289289,Standard,Credit card,Yes,TV Shows,No,Tablet,10.350840755115588,48.05367554757292,47,Sci-Fi,2.9763235069164096,3,Male,3,Yes,No,A00SAR09SJ,0,1-3-16753.0
Karen,Hopkins,18790,Brown Green,Station,DPO AP 26276,,,white,20,14.103547482594648,282.07094965189293,Standard,Mailed check,Yes,TV Shows,No,TV,20.40154234035772,53.77290903055425,42,Drama,2.0733477484890392,8,Female,19,Yes,No,CVJ3FQVRY3,0,0-3-nan
Ind.,Jennifer,421,Laura Course,Station,East Jean,58554.0,UT,white,111,17.846580921784447,1980.9704823180737,Premium,Bank transfer,No,Movies,No,Mobile,21.757353504656447,115.08262567992593,18,Drama,1.3038330980520758,6,Female,4,Yes,Yes,VHZAOX0YRS,0,0-3-58554.0
George,De,82,Ruiz Points,Burgs,West Norman,19695.0,CA,white,101,17.791098645637764,1796.9009632094142,Premium,Mailed check,Yes,Movies,No,Mobile,20.451046621997644,128.85153556340873,29,Comedy,2.853406937186079,3,Male,6,No,Yes,988QT19AW8,0,1-3-19695.0
Amy,Cox,200,Melissa Motorway,Burgs,North Michellestad,82054.0,IN,white,7,7.811944268508407,54.68360987955885,Standard,Bank transfer,Yes,Both,No,Tablet,14.288194976323524,65.37643029399678,28,Fantasy,2.3494768647252817,8,Male,14,No,Yes,J7Z6FWVO4R,1,1-3-82054.0
Crystal,Williams,3809,Torres Flats,Mews,South Dennismouth,42422.0,VI,black,47,10.3902404802602,488.3413025722294,Basic,Bank transfer,Yes,Both,No,Mobile,6.089472013652486,99.82936614927414,32,Drama,2.6143759888930966,8,Male,5,Yes,No,1139DA0OZX,0,1-1-42422.0
Ivan,Sanders,93527,Richardson Walks,Court,Andrewshire,78715.0,MT,white,16,6.371199913270823,101.93919861233316,Basic,Credit card,Yes,TV Shows,Yes,TV,17.623927799517425,128.32984828659207,5,Drama,3.690204115841429,0,Male,0,No,No,30KNXOHTKN,0,1-3-78715.0
Mtro.,Camilo,562,Ashley Trafficway,Turnpike,Elizabethland,99935.0,VI,hispanic,117,11.843134924643037,1385.646786183235,Premium,Electronic check,Yes,TV Shows,No,Computer,1.1918731772603866,69.81956141539973,28,Sci-Fi,3.0835287030182656,0,Female,9,No,Yes,XMUK3RWN2N,0,0-2-99935.0
Annetta,Filippini,762,Michael Keys,Springs,Jenkinstown,2715.0,NH,white,24,11.193620383531918,268.646889204766,Standard,Electronic check,No,Both,No,Mobile,2.338472865119938,115.64019041218022,33,Sci-Fi,3.55055844531446,1,Male,17,Yes,Yes,3J2F8GXJW1,0,1-3-2715.0
Michael,Wiley,73659,Stephen Circle,Lights,Wattstown,15835.0,AR,white,32,15.62485183650747,499.995258768239,Basic,Electronic check,No,TV Shows,No,Computer,26.53843810656633,100.39592177413644,46,Sci-Fi,3.1435721591701062,8,Female,16,Yes,Yes,CSN4OGYE6A,0,0-3-15835.0
Darrell,Hernandez,59238,Kimberly Ford,Summit,Martinfurt,86200.0,WI,hispanic,86,19.3763302778428,1666.3644038944806,Standard,Credit card,Yes,Both,Yes,Computer,25.421728607140327,34.827250875587204,25,Sci-Fi,2.848336828448176,0,Male,8,Yes,Yes,AUF1FEAEBF,0,1-2-86200.0
Benjamin,Kirk,252,Davis Pike,Mountain,Davidbury,75937.0,VI,white,13,5.00401235070172,65.05216055912236,Standard,Electronic check,No,Both,Yes,Computer,33.72183282720263,84.17200950409696,19,Fantasy,1.690117111804403,9,Male,1,Yes,Yes,TJ1HS0K3C8,0,1-3-75937.0
Ashley,Garza,813,Garner Street,Brook,Kevinborough,83417.0,NY,hispanic,85,14.890681689379226,1265.707943597234,Basic,Mailed check,Yes,TV Shows,No,Mobile,1.7735862627164194,101.5590878724432,3,Drama,2.9553467691663062,0,Female,10,No,No,AG8QGLWVLO,0,0-2-83417.0
Danielle,Ryan,9017,Dominique Court,River,New Cherylfort,16284.0,PW,white,103,9.853434492563142,1014.9037527340035,Premium,Electronic check,Yes,TV Shows,Yes,Tablet,5.223749456806223,162.52647331644215,9,Drama,4.76374945188754,8,Female,11,No,Yes,UZGETLF3WQ,0,0-3-16284.0
Rebecca,White,81657,Jessica Mill,Keys,Christopherburgh,41239.0,CA,white,89,8.963661916293448,797.7659105501169,Standard,Credit card,No,TV Shows,No,Computer,28.326631710265403,135.0997537774348,10,Action,2.66473158545515,3,Female,10,No,Yes,US4ROBVY93,1,0-3-41239.0
Irene,Solís,30417,Daniel Glen,Fords,New Brian,73988.0,FM,white,99,8.166229474635715,808.4567179889358,Premium,Credit card,Yes,Both,No,TV,5.77878081697156,172.66530170454243,11,Drama,4.878553444982169,4,Female,16,Yes,Yes,O17GMVM8EK,0,0-3-73988.0
